GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03
8600000US60165,60165,ZCTA5 60165,4947,294,4653
8600000US60169,60169,ZCTA5 60169,33863,2677,31186
8600000US60171,60171,ZCTA5 60171,10300,1180,9120
8600000US60172,60172,ZCTA5 60172,24518,1761,22757
8600000US60173,60173,ZCTA5 60173,12143,1057,11086
8600000US60174,60174,ZCTA5 60174,31053,3225,27828
8600000US60175,60175,ZCTA5 60175,24747,2423,22324
8600000US60176,60176,ZCTA5 60176,11790,1095,10695
8600000US60177,60177,ZCTA5 60177,22455,1701,20754
8600000US60178,60178,ZCTA5 60178,22199,2113,20086
8600000US60180,60180,ZCTA5 60180,1293,179,1114
8600000US60181,60181,ZCTA5 60181,28926,2301,26625
8600000US60184,60184,ZCTA5 60184,2536,206,2330
8600000US60185,60185,ZCTA5 60185,35662,3149,32513
8600000US60187,60187,ZCTA5 60187,27539,3002,24537
8600000US60188,60188,ZCTA5 60188,42309,2952,39357
8600000US60189,60189,ZCTA5 60189,31311,2850,28461
8600000US60190,60190,ZCTA5 60190,10442,1013,9429
8600000US60191,60191,ZCTA5 60191,14358,1760,12598
8600000US60192,60192,ZCTA5 60192,16522,1312,15210
8600000US60193,60193,ZCTA5 60193,39684,3414,36270
8600000US60194,60194,ZCTA5 60194,20105,1871,18234
8600000US60195,60195,ZCTA5 60195,3810,197,3613
8600000US60201,60201,ZCTA5 60201,42029,4448,37581
8600000US60202,60202,ZCTA5 60202,31795,2748,29047
8600000US60203,60203,ZCTA5 60203,4749,331,4418
8600000US60301,60301,ZCTA5 60301,2215,224,1991
8600000US60302,60302,ZCTA5 60302,31986,1937,30049
8600000US60304,60304,ZCTA5 60304,17430,1583,15847
8600000US60305,60305,ZCTA5 60305,11183,1142,10041
8600000US60401,60401,ZCTA5 60401,7909,597,7312
8600000US60402,60402,ZCTA5 60402,63967,4675,59292
8600000US60403,60403,ZCTA5 60403,18212,1774,16438
8600000US60404,60404,ZCTA5 60404,17984,1558,16426
8600000US60406,60406,ZCTA5 60406,25965,1906,24059
8600000US60407,60407,ZCTA5 60407,1945,166,1779
8600000US60408,60408,ZCTA5 60408,5501,430,5071
8600000US60409,60409,ZCTA5 60409,37174,3801,33373
8600000US60410,60410,ZCTA5 60410,12511,824,11687
8600000US60411,60411,ZCTA5 60411,58382,6100,52282
8600000US60415,60415,ZCTA5 60415,13872,1420,12452
8600000US60416,60416,ZCTA5 60416,9152,613,8539
8600000US60417,60417,ZCTA5 60417,15492,1902,13590
8600000US60419,60419,ZCTA5 60419,22906,2618,20288
8600000US60420,60420,ZCTA5 60420,4982,344,4638
8600000US60421,60421,ZCTA5 60421,3960,378,3582
8600000US60422,60422,ZCTA5 60422,9007,926,8081
8600000US60423,60423,ZCTA5 60423,30119,2943,27176
8600000US60424,60424,ZCTA5 60424,2310,221,2089
8600000US60425,60425,ZCTA5 60425,8901,1335,7566
8600000US60426,60426,ZCTA5 60426,28080,3031,25049
8600000US60428,60428,ZCTA5 60428,12461,1278,11183
8600000US60429,60429,ZCTA5 60429,15908,1615,14293
8600000US60430,60430,ZCTA5 60430,20981,1923,19058
8600000US60431,60431,ZCTA5 60431,21503,2328,19175
8600000US60432,60432,ZCTA5 60432,21349,1468,19881
8600000US60433,60433,ZCTA5 60433,16776,1708,15068
8600000US60435,60435,ZCTA5 60435,48336,4499,43837
8600000US60436,60436,ZCTA5 60436,17661,1721,15940
8600000US60437,60437,ZCTA5 60437,157,24,133
8600000US60438,60438,ZCTA5 60438,28751,3340,25411
8600000US60439,60439,ZCTA5 60439,22973,2529,20444
8600000US60440,60440,ZCTA5 60440,53542,4318,49224
8600000US60441,60441,ZCTA5 60441,34402,2713,31689
8600000US60442,60442,ZCTA5 60442,9684,587,9097
8600000US60443,60443,ZCTA5 60443,20695,1964,18731
8600000US60444,60444,ZCTA5 60444,1842,232,1610
8600000US60445,60445,ZCTA5 60445,25690,2550,23140
8600000US60446,60446,ZCTA5 60446,39741,3435,36306
8600000US60447,60447,ZCTA5 60447,14094,1073,13021
8600000US60448,60448,ZCTA5 60448,24678,1963,22715
8600000US60449,60449,ZCTA5 60449,9168,739,8429
8600000US60450,60450,ZCTA5 60450,20433,1836,18597
8600000US60451,60451,ZCTA5 60451,34464,3571,30893
8600000US60452,60452,ZCTA5 60452,28061,3019,25042
8600000US60453,60453,ZCTA5 60453,56310,6476,49834
8600000US60455,60455,ZCTA5 60455,15912,1827,14085
8600000US60456,60456,ZCTA5 60456,4356,551,3805
8600000US60457,60457,ZCTA5 60457,14306,1602,12704
8600000US60458,60458,ZCTA5 60458,14111,1417,12694
8600000US60459,60459,ZCTA5 60459,28987,2954,26033
8600000US60460,60460,ZCTA5 60460,1425,177,1248
8600000US60461,60461,ZCTA5 60461,4690,796,3894
8600000US60462,60462,ZCTA5 60462,38538,5017,33521
8600000US60463,60463,ZCTA5 60463,13863,2061,11802
8600000US60464,60464,ZCTA5 60464,9611,1607,8004
8600000US60465,60465,ZCTA5 60465,17425,1842,15583
8600000US60466,60466,ZCTA5 60466,22661,2304,20357
8600000US60467,60467,ZCTA5 60467,26699,3228,23471
8600000US60468,60468,ZCTA5 60468,5842,540,5302
8600000US60469,60469,ZCTA5 60469,6017,381,5636
8600000US60470,60470,ZCTA5 60470,603,65,538
8600000US60471,60471,ZCTA5 60471,13614,1927,11687
8600000US60472,60472,ZCTA5 60472,4811,658,4153
8600000US60473,60473,ZCTA5 60473,21842,2740,19102
8600000US60474,60474,ZCTA5 60474,685,98,587
8600000US60475,60475,ZCTA5 60475,9788,1013,8775
8600000US60476,60476,ZCTA5 60476,2837,280,2557
8600000US60477,60477,ZCTA5 60477,38090,4611,33479
8600000US60478,60478,ZCTA5 60478,16761,2333,14428
8600000US60479,60479,ZCTA5 60479,696,46,650
8600000US60480,60480,ZCTA5 60480,5006,712,4294
8600000US60481,60481,ZCTA5 60481,11745,1084,10661
8600000US60482,60482,ZCTA5 60482,11152,1597,9555
8600000US60484,60484,ZCTA5 60484,6902,460,6442
8600000US60487,60487,ZCTA5 60487,26795,2538,24257
8600000US60490,60490,ZCTA5 60490,19960,1583,18377
8600000US60491,60491,ZCTA5 60491,22567,1864,20703
8600000US60501,60501,ZCTA5 60501,11877,1071,10806
8600000US60502,60502,ZCTA5 60502,23552,1578,21974
8600000US60503,60503,ZCTA5 60503,16940,668,16272
8600000US60504,60504,ZCTA5 60504,37881,2187,35694
8600000US60505,60505,ZCTA5 60505,71210,5301,65909
8600000US60506,60506,ZCTA5 60506,56503,5239,51264
8600000US60510,60510,ZCTA5 60510,28738,2394,26344
8600000US60511,60511,ZCTA5 60511,1575,200,1375
8600000US60512,60512,ZCTA5 60512,1527,66,1461
8600000US60513,60513,ZCTA5 60513,18893,1264,17629
8600000US60514,60514,ZCTA5 60514,10402,998,9404
8600000US60515,60515,ZCTA5 60515,27910,2928,24982
8600000US60516,60516,ZCTA5 60516,27873,2643,25230
8600000US60517,60517,ZCTA5 60517,32445,2643,29802
8600000US60518,60518,ZCTA5 60518,3714,423,3291
8600000US60519,60519,ZCTA5 60519,0,0,0
8600000US60520,60520,ZCTA5 60520,2869,275,2594
8600000US60521,60521,ZCTA5 60521,17472,1706,15766
8600000US60523,60523,ZCTA5 60523,9680,1677,8003
8600000US60525,60525,ZCTA5 60525,30981,3150,27831
8600000US60526,60526,ZCTA5 60526,13497,1234,12263
8600000US60527,60527,ZCTA5 60527,27984,2850,25134
8600000US60530,60530,ZCTA5 60530,605,53,552
8600000US60531,60531,ZCTA5 60531,1818,236,1582
8600000US60532,60532,ZCTA5 60532,26859,2356,24503
8600000US60534,60534,ZCTA5 60534,10593,1515,9078
8600000US60536,60536,ZCTA5 60536,109,2,107
8600000US60537,60537,ZCTA5 60537,690,38,652
8600000US60538,60538,ZCTA5 60538,26078,1717,24361
8600000US60539,60539,ZCTA5 60539,248,43,205
8600000US60540,60540,ZCTA5 60540,42852,4143,38709
8600000US60541,60541,ZCTA5 60541,3033,209,2824
8600000US60542,60542,ZCTA5 60542,16799,1652,15147
8600000US60543,60543,ZCTA5 60543,36990,2679,34311
8600000US60544,60544,ZCTA5 60544,25063,2585,22478
8600000US60545,60545,ZCTA5 60545,13141,935,12206
8600000US60546,60546,ZCTA5 60546,15896,1480,14416
8600000US60548,60548,ZCTA5 60548,12143,1048,11095
8600000US60549,60549,ZCTA5 60549,982,0,982
8600000US60550,60550,ZCTA5 60550,1455,126,1329
8600000US60551,60551,ZCTA5 60551,3841,207,3634
8600000US60552,60552,ZCTA5 60552,4521,420,4101
8600000US60553,60553,ZCTA5 60553,843,131,712
8600000US60554,60554,ZCTA5 60554,11597,980,10617
8600000US60555,60555,ZCTA5 60555,13543,1048,12495
8600000US60556,60556,ZCTA5 60556,1871,182,1689
8600000US60557,60557,ZCTA5 60557,0,0,0
8600000US60558,60558,ZCTA5 60558,12986,1304,11682
8600000US60559,60559,ZCTA5 60559,24024,1709,22315
8600000US60560,60560,ZCTA5 60560,22646,1937,20709
8600000US60561,60561,ZCTA5 60561,23032,2645,20387
8600000US60563,60563,ZCTA5 60563,35619,3261,32358
8600000US60564,60564,ZCTA5 60564,41453,2467,38986
8600000US60565,60565,ZCTA5 60565,40652,3245,37407
8600000US60585,60585,ZCTA5 60585,22627,1579,21048
8600000US60586,60586,ZCTA5 60586,46359,2875,43484
8600000US60601,60601,ZCTA5 60601,9716,1084,8632
8600000US60602,60602,ZCTA5 60602,1463,322,1141
8600000US60603,60603,ZCTA5 60603,882,43,839
8600000US60604,60604,ZCTA5 60604,415,40,375
8600000US60605,60605,ZCTA5 60605,24426,2185,22241
8600000US60606,60606,ZCTA5 60606,2789,158,2631
8600000US60607,60607,ZCTA5 60607,24892,2057,22835
8600000US60608,60608,ZCTA5 60608,70928,4142,66786
8600000US60609,60609,ZCTA5 60609,62680,5158,57522
8600000US60610,60610,ZCTA5 60610,38606,3824,34782
8600000US60611,60611,ZCTA5 60611,29722,3290,26432
8600000US60612,60612,ZCTA5 60612,35116,2936,32180
8600000US60613,60613,ZCTA5 60613,49332,3314,46018
8600000US60614,60614,ZCTA5 60614,67838,5273,62565
8600000US60615,60615,ZCTA5 60615,40724,4572,36152
8600000US60616,60616,ZCTA5 60616,48745,3426,45319
8600000US60617,60617,ZCTA5 60617,83382,8627,74755
8600000US60618,60618,ZCTA5 60618,97088,6170,90918
8600000US60619,60619,ZCTA5 60619,64879,7202,57677
8600000US60620,60620,ZCTA5 60620,72686,8874,63812
8600000US60621,60621,ZCTA5 60621,33136,3444,29692
8600000US60622,60622,ZCTA5 60622,53901,4151,49750
8600000US60623,60623,ZCTA5 60623,84975,5743,79232
8600000US60624,60624,ZCTA5 60624,39120,3210,35910
8600000US60625,60625,ZCTA5 60625,78261,5336,72925
8600000US60626,60626,ZCTA5 60626,49738,3592,46146
8600000US60628,60628,ZCTA5 60628,71387,9299,62088
8600000US60629,60629,ZCTA5 60629,113821,6762,107059
8600000US60630,60630,ZCTA5 60630,57755,4747,53008
8600000US60631,60631,ZCTA5 60631,28424,2970,25454
8600000US60632,60632,ZCTA5 60632,90678,5638,85040
8600000US60633,60633,ZCTA5 60633,13134,1723,11411
8600000US60634,60634,ZCTA5 60634,72446,6285,66161
8600000US60636,60636,ZCTA5 60636,39908,3833,36075
8600000US60637,60637,ZCTA5 60637,48033,5636,42397
8600000US60638,60638,ZCTA5 60638,56031,4835,51196
8600000US60639,60639,ZCTA5 60639,91683,6379,85304
8600000US60640,60640,ZCTA5 60640,62847,4675,58172
8600000US60641,60641,ZCTA5 60641,70519,6196,64323
8600000US60642,60642,ZCTA5 60642,18277,1481,16796
8600000US60643,60643,ZCTA5 60643,51534,6754,44780
8600000US60644,60644,ZCTA5 60644,46854,3790,43064
8600000US60645,60645,ZCTA5 60645,46412,4417,41995
8600000US60646,60646,ZCTA5 60646,28130,2611,25519
8600000US60647,60647,ZCTA5 60647,86874,5152,81722
8600000US60649,60649,ZCTA5 60649,44873,5328,39545
8600000US60651,60651,ZCTA5 60651,61142,6286,54856
8600000US60652,60652,ZCTA5 60652,42393,3491,38902
8600000US60653,60653,ZCTA5 60653,30460,2809,27651
8600000US60654,60654,ZCTA5 60654,15885,829,15056
8600000US60655,60655,ZCTA5 60655,28155,2352,25803
8600000US60656,60656,ZCTA5 60656,27468,2587,24881
8600000US60657,60657,ZCTA5 60657,67978,4573,63405
8600000US60659,60659,ZCTA5 60659,39476,2945,36531
8600000US60660,60660,ZCTA5 60660,41438,3142,38296
8600000US60661,60661,ZCTA5 60661,7436,401,7035
8600000US60706,60706,ZCTA5 60706,22894,2419,20475
8600000US60707,60707,ZCTA5 60707,42475,3476,38999
8600000US60712,60712,ZCTA5 60712,12558,1540,11018
8600000US60714,60714,ZCTA5 60714,29028,3762,25266
8600000US60803,60803,ZCTA5 60803,22901,2108,20793
8600000US60804,60804,ZCTA5 60804,83531,6855,76676
8600000US60805,60805,ZCTA5 60805,19621,1708,17913
8600000US60827,60827,ZCTA5 60827,28547,3523,25024
8600000US60901,60901,ZCTA5 60901,35947,3686,32261
8600000US60910,60910,ZCTA5 60910,382,99,283
8600000US60911,60911,ZCTA5 60911,1604,142,1462
8600000US60912,60912,ZCTA5 60912,735,68,667
8600000US60913,60913,ZCTA5 60913,1371,88,1283
8600000US60914,60914,ZCTA5 60914,28456,2305,26151
8600000US60915,60915,ZCTA5 60915,10494,835,9659
8600000US60917,60917,ZCTA5 60917,607,32,575
8600000US60918,60918,ZCTA5 60918,783,66,717
8600000US60919,60919,ZCTA5 60919,605,72,533
8600000US60920,60920,ZCTA5 60920,120,12,108
8600000US60921,60921,ZCTA5 60921,1381,224,1157
8600000US60922,60922,ZCTA5 60922,2332,191,2141
8600000US60924,60924,ZCTA5 60924,1691,195,1496
8600000US60926,60926,ZCTA5 60926,29,4,25
8600000US60927,60927,ZCTA5 60927,2305,164,2141
8600000US60928,60928,ZCTA5 60928,736,41,695
8600000US60929,60929,ZCTA5 60929,818,63,755
8600000US60930,60930,ZCTA5 60930,685,129,556
8600000US60931,60931,ZCTA5 60931,590,41,549
8600000US60932,60932,ZCTA5 60932,0,0,0
8600000US60933,60933,ZCTA5 60933,248,36,212
8600000US60934,60934,ZCTA5 60934,276,47,229
8600000US60935,60935,ZCTA5 60935,1397,102,1295
8600000US60936,60936,ZCTA5 60936,4029,477,3552
8600000US60938,60938,ZCTA5 60938,2028,226,1802
8600000US60940,60940,ZCTA5 60940,3524,312,3212
8600000US60941,60941,ZCTA5 60941,1977,192,1785
8600000US60942,60942,ZCTA5 60942,6017,622,5395
8600000US60945,60945,ZCTA5 60945,170,17,153
8600000US60946,60946,ZCTA5 60946,384,63,321
8600000US60948,60948,ZCTA5 60948,1553,283,1270
8600000US60949,60949,ZCTA5 60949,656,38,618
8600000US60950,60950,ZCTA5 60950,11497,1310,10187
8600000US60951,60951,ZCTA5 60951,719,29,690
8600000US60952,60952,ZCTA5 60952,716,69,647
8600000US60953,60953,ZCTA5 60953,2372,285,2087
8600000US60954,60954,ZCTA5 60954,6045,673,5372
8600000US60955,60955,ZCTA5 60955,1769,113,1656
8600000US60957,60957,ZCTA5 60957,5244,532,4712
8600000US60958,60958,ZCTA5 60958,2107,262,1845
8600000US60959,60959,ZCTA5 60959,1018,56,962
8600000US60960,60960,ZCTA5 60960,1075,118,957
8600000US60961,60961,ZCTA5 60961,772,52,720
8600000US60962,60962,ZCTA5 60962,595,49,546
8600000US60963,60963,ZCTA5 60963,1814,179,1635
8600000US60964,60964,ZCTA5 60964,5232,650,4582
8600000US60966,60966,ZCTA5 60966,1531,209,1322
8600000US60968,60968,ZCTA5 60968,330,33,297
8600000US60969,60969,ZCTA5 60969,59,8,51
8600000US60970,60970,ZCTA5 60970,6963,836,6127
8600000US60973,60973,ZCTA5 60973,486,92,394
8600000US60974,60974,ZCTA5 60974,330,30,300
8600000US61001,61001,ZCTA5 61001,1249,218,1031
8600000US61006,61006,ZCTA5 61006,1794,356,1438
8600000US61007,61007,ZCTA5 61007,649,78,571
8600000US61008,61008,ZCTA5 61008,34364,2888,31476
8600000US61010,61010,ZCTA5 61010,8149,633,7516
8600000US61011,61011,ZCTA5 61011,2139,379,1760
8600000US61012,61012,ZCTA5 61012,2461,264,2197
8600000US61013,61013,ZCTA5 61013,488,36,452
8600000US61014,61014,ZCTA5 61014,1171,188,983
8600000US61015,61015,ZCTA5 61015,670,225,445
8600000US61016,61016,ZCTA5 61016,4681,857,3824
8600000US61018,61018,ZCTA5 61018,1221,166,1055
8600000US61019,61019,ZCTA5 61019,3354,478,2876
8600000US61020,61020,ZCTA5 61020,3301,304,2997
8600000US61021,61021,ZCTA5 61021,21127,2403,18724
8600000US61024,61024,ZCTA5 61024,2356,362,1994
8600000US61025,61025,ZCTA5 61025,4818,619,4199
8600000US61027,61027,ZCTA5 61027,0,0,0
8600000US61028,61028,ZCTA5 61028,1988,305,1683
8600000US61030,61030,ZCTA5 61030,2420,223,2197
8600000US61031,61031,ZCTA5 61031,1631,280,1351
8600000US61032,61032,ZCTA5 61032,30956,4151,26805
8600000US61036,61036,ZCTA5 61036,6656,1088,5568
8600000US61037,61037,ZCTA5 61037,324,24,300
8600000US61038,61038,ZCTA5 61038,1083,123,960
8600000US61039,61039,ZCTA5 61039,1035,101,934
8600000US61041,61041,ZCTA5 61041,1304,134,1170
8600000US61042,61042,ZCTA5 61042,483,41,442
8600000US61043,61043,ZCTA5 61043,86,8,78
8600000US61044,61044,ZCTA5 61044,169,20,149
8600000US61046,61046,ZCTA5 61046,2823,386,2437
8600000US61047,61047,ZCTA5 61047,1537,226,1311
8600000US61048,61048,ZCTA5 61048,4051,503,3548
8600000US61049,61049,ZCTA5 61049,522,29,493
8600000US61050,61050,ZCTA5 61050,288,34,254
8600000US61051,61051,ZCTA5 61051,1548,146,1402
8600000US61052,61052,ZCTA5 61052,1021,137,884
8600000US61053,61053,ZCTA5 61053,3057,466,2591
8600000US61054,61054,ZCTA5 61054,3894,666,3228
8600000US61057,61057,ZCTA5 61057,129,38,91
8600000US61059,61059,ZCTA5 61059,168,9,159
8600000US61060,61060,ZCTA5 61060,1510,119,1391
8600000US61061,61061,ZCTA5 61061,6642,1204,5438
8600000US61062,61062,ZCTA5 61062,1964,270,1694
8600000US61063,61063,ZCTA5 61063,4260,572,3688
8600000US61064,61064,ZCTA5 61064,3606,596,3010
8600000US61065,61065,ZCTA5 61065,10984,1865,9119
8600000US61067,61067,ZCTA5 61067,645,53,592
8600000US61068,61068,ZCTA5 61068,14890,1919,12971
8600000US61070,61070,ZCTA5 61070,1269,112,1157
8600000US61071,61071,ZCTA5 61071,14394,1474,12920
8600000US61072,61072,ZCTA5 61072,11436,1331,10105
8600000US61073,61073,ZCTA5 61073,19693,1826,17867
8600000US61074,61074,ZCTA5 61074,4189,509,3680
8600000US61075,61075,ZCTA5 61075,981,163,818
8600000US61077,61077,ZCTA5 61077,79,0,79
8600000US61078,61078,ZCTA5 61078,1294,241,1053
8600000US61079,61079,ZCTA5 61079,117,5,112
8600000US61080,61080,ZCTA5 61080,10958,825,10133
8600000US61081,61081,ZCTA5 61081,21322,2193,19129
8600000US61084,61084,ZCTA5 61084,2794,370,2424
8600000US61085,61085,ZCTA5 61085,3333,401,2932
8600000US61087,61087,ZCTA5 61087,1665,290,1375
8600000US61088,61088,ZCTA5 61088,6045,509,5536
8600000US61089,61089,ZCTA5 61089,798,103,695
8600000US61091,61091,ZCTA5 61091,93,15,78
8600000US61101,61101,ZCTA5 61101,22581,2552,20029
8600000US61102,61102,ZCTA5 61102,18886,1788,17098
8600000US61103,61103,ZCTA5 61103,23561,2950,20611
8600000US61104,61104,ZCTA5 61104,18342,1942,16400
8600000US61107,61107,ZCTA5 61107,30232,3500,26732
8600000US61108,61108,ZCTA5 61108,29159,2868,26291
8600000US61109,61109,ZCTA5 61109,27826,3558,24268
8600000US61111,61111,ZCTA5 61111,23909,2756,21153
8600000US61112,61112,ZCTA5 61112,106,9,97
8600000US61114,61114,ZCTA5 61114,14113,2014,12099
8600000US61115,61115,ZCTA5 61115,23178,2492,20686
8600000US61201,61201,ZCTA5 61201,38455,3979,34476
8600000US61230,61230,ZCTA5 61230,1336,129,1207
8600000US61231,61231,ZCTA5 61231,4967,717,4250
8600000US61232,61232,ZCTA5 61232,1525,68,1457
8600000US61234,61234,ZCTA5 61234,1396,210,1186
8600000US61235,61235,ZCTA5 61235,1432,154,1278
8600000US61236,61236,ZCTA5 61236,70,16,54
8600000US61238,61238,ZCTA5 61238,2822,286,2536
8600000US61239,61239,ZCTA5 61239,1247,84,1163
8600000US61240,61240,ZCTA5 61240,6052,649,5403
8600000US61241,61241,ZCTA5 61241,6806,692,6114
8600000US61242,61242,ZCTA5 61242,1047,99,948
8600000US61243,61243,ZCTA5 61243,223,9,214
8600000US61244,61244,ZCTA5 61244,23012,2572,20440
8600000US61250,61250,ZCTA5 61250,2633,235,2398
8600000US61251,61251,ZCTA5 61251,324,18,306
8600000US61252,61252,ZCTA5 61252,5296,553,4743
8600000US61254,61254,ZCTA5 61254,11173,1234,9939
8600000US61256,61256,ZCTA5 61256,1952,213,1739
8600000US61257,61257,ZCTA5 61257,1154,113,1041
