GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US60002,60002,ZCTA5 60002,24368,496
8600000US60004,60004,ZCTA5 60004,50974,682
8600000US60005,60005,ZCTA5 60005,29936,736
8600000US60007,60007,ZCTA5 60007,33733,161
8600000US60008,60008,ZCTA5 60008,22023,572
8600000US60010,60010,ZCTA5 60010,44930,870
8600000US60012,60012,ZCTA5 60012,10696,550
8600000US60013,60013,ZCTA5 60013,25968,669
8600000US60014,60014,ZCTA5 60014,48822,924
8600000US60015,60015,ZCTA5 60015,27388,425
8600000US60016,60016,ZCTA5 60016,59726,863
8600000US60018,60018,ZCTA5 60018,30519,816
8600000US60020,60020,ZCTA5 60020,9616,579
8600000US60021,60021,ZCTA5 60021,5709,347
8600000US60022,60022,ZCTA5 60022,8503,111
8600000US60025,60025,ZCTA5 60025,39928,1064
8600000US60026,60026,ZCTA5 60026,14427,723
8600000US60029,60029,ZCTA5 60029,531,102
8600000US60030,60030,ZCTA5 60030,36876,748
8600000US60031,60031,ZCTA5 60031,37443,480
8600000US60033,60033,ZCTA5 60033,13569,425
8600000US60034,60034,ZCTA5 60034,1948,286
8600000US60035,60035,ZCTA5 60035,29824,68
8600000US60040,60040,ZCTA5 60040,5377,42
8600000US60041,60041,ZCTA5 60041,9276,601
8600000US60042,60042,ZCTA5 60042,8365,152
8600000US60043,60043,ZCTA5 60043,2613,158
8600000US60044,60044,ZCTA5 60044,9680,229
8600000US60045,60045,ZCTA5 60045,20622,391
8600000US60046,60046,ZCTA5 60046,35132,656
8600000US60047,60047,ZCTA5 60047,42317,559
8600000US60048,60048,ZCTA5 60048,29050,435
8600000US60050,60050,ZCTA5 60050,32387,666
8600000US60051,60051,ZCTA5 60051,24154,658
8600000US60053,60053,ZCTA5 60053,23413,102
8600000US60056,60056,ZCTA5 60056,55366,352
8600000US60060,60060,ZCTA5 60060,37763,854
8600000US60061,60061,ZCTA5 60061,26720,334
8600000US60062,60062,ZCTA5 60062,40631,503
8600000US60064,60064,ZCTA5 60064,15848,468
8600000US60067,60067,ZCTA5 60067,37998,876
8600000US60068,60068,ZCTA5 60068,37567,323
8600000US60069,60069,ZCTA5 60069,8207,431
8600000US60070,60070,ZCTA5 60070,16195,113
8600000US60071,60071,ZCTA5 60071,3576,164
8600000US60072,60072,ZCTA5 60072,955,195
8600000US60073,60073,ZCTA5 60073,60828,734
8600000US60074,60074,ZCTA5 60074,39541,828
8600000US60076,60076,ZCTA5 60076,32497,858
8600000US60077,60077,ZCTA5 60077,28281,783
8600000US60081,60081,ZCTA5 60081,9840,360
8600000US60083,60083,ZCTA5 60083,10581,556
8600000US60084,60084,ZCTA5 60084,16357,569
8600000US60085,60085,ZCTA5 60085,71611,1010
8600000US60087,60087,ZCTA5 60087,25748,1320
8600000US60088,60088,ZCTA5 60088,12739,472
8600000US60089,60089,ZCTA5 60089,41642,113
8600000US60090,60090,ZCTA5 60090,38045,103
8600000US60091,60091,ZCTA5 60091,27304,164
8600000US60093,60093,ZCTA5 60093,19204,397
8600000US60096,60096,ZCTA5 60096,6854,50
8600000US60097,60097,ZCTA5 60097,10352,592
8600000US60098,60098,ZCTA5 60098,32508,698
8600000US60099,60099,ZCTA5 60099,31242,656
8600000US60101,60101,ZCTA5 60101,39645,576
8600000US60102,60102,ZCTA5 60102,32618,496
8600000US60103,60103,ZCTA5 60103,42437,337
8600000US60104,60104,ZCTA5 60104,19010,151
8600000US60106,60106,ZCTA5 60106,20215,328
8600000US60107,60107,ZCTA5 60107,40916,467
8600000US60108,60108,ZCTA5 60108,22981,265
8600000US60109,60109,ZCTA5 60109,553,141
8600000US60110,60110,ZCTA5 60110,39513,474
8600000US60111,60111,ZCTA5 60111,199,77
8600000US60112,60112,ZCTA5 60112,4536,288
8600000US60113,60113,ZCTA5 60113,350,103
8600000US60115,60115,ZCTA5 60115,45923,433
8600000US60118,60118,ZCTA5 60118,15705,479
8600000US60119,60119,ZCTA5 60119,10169,589
8600000US60120,60120,ZCTA5 60120,50809,1121
8600000US60123,60123,ZCTA5 60123,48895,1340
8600000US60124,60124,ZCTA5 60124,20761,1291
