GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
8600000US60162,60162,ZCTA5 60162,8136,33
8600000US60163,60163,ZCTA5 60163,5189,36
8600000US60164,60164,ZCTA5 60164,22194,472
8600000US60165,60165,ZCTA5 60165,4942,18
8600000US60169,60169,ZCTA5 60169,33934,85
8600000US60171,60171,ZCTA5 60171,10245,48
8600000US60172,60172,ZCTA5 60172,24287,415
8600000US60173,60173,ZCTA5 60173,12243,636
8600000US60174,60174,ZCTA5 60174,30853,869
8600000US60175,60175,ZCTA5 60175,25961,1038
8600000US60176,60176,ZCTA5 60176,11782,45
8600000US60177,60177,ZCTA5 60177,22230,215
8600000US60178,60178,ZCTA5 60178,21907,374
8600000US60180,60180,ZCTA5 60180,1428,239
8600000US60181,60181,ZCTA5 60181,29288,562
8600000US60184,60184,ZCTA5 60184,2753,418
8600000US60185,60185,ZCTA5 60185,36063,555
8600000US60187,60187,ZCTA5 60187,28778,683
8600000US60188,60188,ZCTA5 60188,42243,502
8600000US60189,60189,ZCTA5 60189,31078,651
8600000US60190,60190,ZCTA5 60190,10521,317
8600000US60191,60191,ZCTA5 60191,14036,128
8600000US60192,60192,ZCTA5 60192,16445,532
8600000US60193,60193,ZCTA5 60193,39495,1059
8600000US60194,60194,ZCTA5 60194,20136,964
8600000US60195,60195,ZCTA5 60195,4239,510
8600000US60201,60201,ZCTA5 60201,42197,1011
8600000US60202,60202,ZCTA5 60202,32422,1012
8600000US60203,60203,ZCTA5 60203,4760,407
8600000US60301,60301,ZCTA5 60301,2298,340
8600000US60302,60302,ZCTA5 60302,32224,578
8600000US60304,60304,ZCTA5 60304,17259,595
8600000US60305,60305,ZCTA5 60305,11174,29
8600000US60401,60401,ZCTA5 60401,7720,400
8600000US60402,60402,ZCTA5 60402,63734,217
8600000US60403,60403,ZCTA5 60403,19646,630
8600000US60404,60404,ZCTA5 60404,17722,385
8600000US60406,60406,ZCTA5 60406,25876,534
8600000US60407,60407,ZCTA5 60407,1902,220
8600000US60408,60408,ZCTA5 60408,5590,264
8600000US60409,60409,ZCTA5 60409,37164,65
8600000US60410,60410,ZCTA5 60410,12573,542
8600000US60411,60411,ZCTA5 60411,58499,375
8600000US60415,60415,ZCTA5 60415,14203,76
8600000US60416,60416,ZCTA5 60416,9209,271
8600000US60417,60417,ZCTA5 60417,15823,533
8600000US60419,60419,ZCTA5 60419,22923,108
8600000US60420,60420,ZCTA5 60420,6516,395
8600000US60421,60421,ZCTA5 60421,4110,81
8600000US60422,60422,ZCTA5 60422,8866,403
8600000US60423,60423,ZCTA5 60423,30264,543
8600000US60424,60424,ZCTA5 60424,2306,179
8600000US60425,60425,ZCTA5 60425,9098,287
8600000US60426,60426,ZCTA5 60426,28230,843
8600000US60428,60428,ZCTA5 60428,12502,422
8600000US60429,60429,ZCTA5 60429,16186,499
8600000US60430,60430,ZCTA5 60430,21001,751
8600000US60431,60431,ZCTA5 60431,20756,1126
8600000US60432,60432,ZCTA5 60432,21925,1028
8600000US60433,60433,ZCTA5 60433,17656,992
8600000US60435,60435,ZCTA5 60435,49078,1579
8600000US60436,60436,ZCTA5 60436,18840,1009
8600000US60437,60437,ZCTA5 60437,221,89
8600000US60438,60438,ZCTA5 60438,28817,160
8600000US60439,60439,ZCTA5 60439,22869,337
8600000US60440,60440,ZCTA5 60440,53772,951
8600000US60441,60441,ZCTA5 60441,34787,614
8600000US60442,60442,ZCTA5 60442,9508,204
8600000US60443,60443,ZCTA5 60443,20565,267
8600000US60444,60444,ZCTA5 60444,1865,218
8600000US60445,60445,ZCTA5 60445,26012,260
8600000US60446,60446,ZCTA5 60446,39471,284
8600000US60447,60447,ZCTA5 60447,13645,672
8600000US60448,60448,ZCTA5 60448,24284,681
8600000US60449,60449,ZCTA5 60449,9186,444
8600000US60450,60450,ZCTA5 60450,20443,414
8600000US60451,60451,ZCTA5 60451,34064,543
8600000US60452,60452,ZCTA5 60452,27976,121
8600000US60453,60453,ZCTA5 60453,56614,82
8600000US60455,60455,ZCTA5 60455,16291,290
8600000US60456,60456,ZCTA5 60456,4346,16
8600000US60457,60457,ZCTA5 60457,14355,370
8600000US60458,60458,ZCTA5 60458,13997,309
8600000US60459,60459,ZCTA5 60459,28954,160
8600000US60460,60460,ZCTA5 60460,1511,203
8600000US60461,60461,ZCTA5 60461,4661,157
8600000US60462,60462,ZCTA5 60462,38562,976
8600000US60463,60463,ZCTA5 60463,14340,364
8600000US60464,60464,ZCTA5 60464,9627,309
8600000US60465,60465,ZCTA5 60465,17474,69
8600000US60466,60466,ZCTA5 60466,22552,447
8600000US60467,60467,ZCTA5 60467,26514,864
8600000US60468,60468,ZCTA5 60468,6158,248
8600000US60469,60469,ZCTA5 60469,5975,371
8600000US60470,60470,ZCTA5 60470,569,173
8600000US60471,60471,ZCTA5 60471,13757,128
8600000US60472,60472,ZCTA5 60472,5158,204
8600000US60473,60473,ZCTA5 60473,22376,226
8600000US60474,60474,ZCTA5 60474,730,115
8600000US60475,60475,ZCTA5 60475,9785,200
8600000US60476,60476,ZCTA5 60476,2773,351
8600000US60477,60477,ZCTA5 60477,38120,512
8600000US60478,60478,ZCTA5 60478,16712,118
8600000US60479,60479,ZCTA5 60479,904,220
8600000US60480,60480,ZCTA5 60480,5045,174
8600000US60481,60481,ZCTA5 60481,12072,401
8600000US60482,60482,ZCTA5 60482,10991,113
8600000US60484,60484,ZCTA5 60484,7012,239
8600000US60487,60487,ZCTA5 60487,26428,437
8600000US60490,60490,ZCTA5 60490,19609,873
8600000US60491,60491,ZCTA5 60491,22657,458
8600000US60501,60501,ZCTA5 60501,11790,167
8600000US60502,60502,ZCTA5 60502,22770,1048
8600000US60503,60503,ZCTA5 60503,16550,247
8600000US60504,60504,ZCTA5 60504,37961,1189
8600000US60505,60505,ZCTA5 60505,70324,1830
8600000US60506,60506,ZCTA5 60506,57139,1599
8600000US60510,60510,ZCTA5 60510,28849,575
8600000US60511,60511,ZCTA5 60511,1534,211
8600000US60512,60512,ZCTA5 60512,1025,379
8600000US60513,60513,ZCTA5 60513,18843,177
8600000US60514,60514,ZCTA5 60514,10535,479
8600000US60515,60515,ZCTA5 60515,27902,681
8600000US60516,60516,ZCTA5 60516,28178,862
8600000US60517,60517,ZCTA5 60517,32317,282
8600000US60518,60518,ZCTA5 60518,3730,286
8600000US60519,60519,ZCTA5 60519,91,130
8600000US60520,60520,ZCTA5 60520,2946,102
8600000US60521,60521,ZCTA5 60521,17530,468
8600000US60523,60523,ZCTA5 60523,9690,266
8600000US60525,60525,ZCTA5 60525,31192,435
