GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
8600000US60015,60015,ZCTA5 60015,25683,431,593,206,485,211,24605,489,23756,598,407,171,419,196,22930,642,772,306,107,80,28,33,637,290,729,266,30,33,31,49,668,261,330,164,47,71,7,9,276,154,96,80,2,8,0,89,94,80
8600000US60016,60016,ZCTA5 60016,59098,1021,4492,782,3843,738,50763,1307,52795,1430,3311,692,3093,635,46391,1472,4674,906,799,356,580,304,3295,735,202,112,24,34,0,89,178,111,700,382,113,96,13,22,574,380,727,327,245,181,157,153,325,209
8600000US60018,60018,ZCTA5 60018,27884,1044,2743,676,2557,603,22584,1142,25700,958,2446,649,2214,553,21040,1107,1543,462,292,204,244,264,1007,293,397,398,5,10,33,52,359,393,80,51,0,89,12,18,68,46,164,130,0,89,54,80,110,98
8600000US60020,60020,ZCTA5 60020,9911,532,1108,380,381,172,8422,669,8845,579,929,346,325,164,7591,626,756,299,113,87,34,45,609,287,178,119,0,89,11,17,167,118,113,84,66,73,0,89,47,48,19,20,0,89,11,16,8,12
8600000US60021,60021,ZCTA5 60021,5374,322,235,171,165,121,4974,360,5075,360,201,170,104,114,4770,372,130,92,5,7,2,4,123,92,73,47,12,18,12,22,49,36,96,84,17,26,47,73,32,35,0,89,0,89,0,89,0,89
8600000US60022,60022,ZCTA5 60022,7967,208,392,309,212,187,7363,432,7443,287,392,309,197,175,6854,433,417,238,0,89,1,3,416,238,1,3,0,89,0,89,1,3,86,75,0,89,0,89,86,75,20,26,0,89,14,24,6,11
8600000US60025,60025,ZCTA5 60025,37702,897,1995,448,1168,357,34539,874,34851,934,1676,460,979,324,32196,927,1853,445,195,115,189,139,1469,400,224,142,69,109,0,89,155,82,519,249,12,18,0,89,507,242,255,264,43,56,0,89,212,252
8600000US60026,60026,ZCTA5 60026,12875,686,686,314,534,272,11655,714,11977,700,490,244,520,274,10967,684,523,252,93,104,0,89,430,247,24,30,1,3,14,25,9,16,258,154,90,104,0,89,168,115,93,86,12,23,0,89,81,82
8600000US60029,60029,ZCTA5 60029,525,147,14,21,5,6,506,145,475,145,14,21,5,6,456,144,46,59,0,89,0,89,46,59,4,6,0,89,0,89,4,6,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89
8600000US60030,60030,ZCTA5 60030,35028,749,1538,523,1076,388,32414,845,32213,926,1192,483,961,333,30060,945,1532,373,177,115,69,88,1286,344,590,262,40,50,46,66,504,245,499,208,39,37,0,89,460,202,194,129,90,104,0,89,104,81
8600000US60031,60031,ZCTA5 60031,37524,648,1887,488,1712,489,33925,948,33127,869,1320,369,1269,417,30538,982,2688,641,461,265,243,250,1984,583,797,189,72,83,54,57,671,172,691,234,26,31,146,170,519,160,221,142,8,13,0,89,213,143
8600000US60033,60033,ZCTA5 60033,13625,343,2681,815,1090,412,9854,846,12195,563,2191,852,778,368,9226,834,1118,409,353,193,312,213,453,226,170,143,109,121,0,89,61,74,62,59,28,41,0,89,34,41,80,90,0,89,0,89,80,90
8600000US60034,60034,ZCTA5 60034,1848,224,124,52,97,66,1627,226,1738,237,104,50,94,65,1540,234,39,24,7,11,0,89,32,22,68,48,10,15,3,5,55,45,3,5,3,5,0,89,0,89,0,89,0,89,0,89,0,89
8600000US60035,60035,ZCTA5 60035,29730,120,1754,599,771,201,27205,628,27085,570,1620,567,529,171,24936,744,1244,396,33,52,183,151,1028,353,642,283,18,28,21,17,603,281,606,272,39,45,38,50,529,271,153,94,44,34,0,89,109,81
8600000US60040,60040,ZCTA5 60040,5217,171,573,343,616,444,4028,594,4677,297,383,281,616,444,3678,556,296,190,78,124,0,89,218,155,89,72,26,42,0,89,63,62,86,138,86,138,0,89,0,89,69,77,0,89,0,89,69,77
8600000US60041,60041,ZCTA5 60041,8598,510,669,208,318,162,7611,523,7909,497,538,202,273,151,7098,509,436,172,81,66,45,74,310,158,164,112,45,39,0,89,119,97,73,67,5,10,0,89,68,66,16,24,0,89,0,89,16,24
8600000US60042,60042,ZCTA5 60042,8622,269,999,504,246,161,7377,470,7637,333,763,437,187,163,6687,494,190,102,0,89,33,54,157,98,635,228,98,85,26,42,511,222,147,185,138,182,0,89,9,14,13,20,0,89,0,89,13,20
8600000US60043,60043,ZCTA5 60043,2552,163,48,28,20,19,2484,162,2398,172,48,28,20,19,2330,167,107,47,0,89,0,89,107,47,10,14,0,89,0,89,10,14,33,31,0,89,0,89,33,31,4,5,0,89,0,89,4,5
8600000US60044,60044,ZCTA5 60044,10250,336,694,223,273,181,9283,389,8675,379,360,177,106,63,8209,387,570,239,167,111,45,58,358,176,305,174,38,39,17,26,250,169,451,142,129,83,0,89,322,126,249,171,0,89,105,145,144,106
8600000US60045,60045,ZCTA5 60045,19578,408,784,246,359,127,18435,396,17996,468,682,236,314,127,17000,433,671,262,19,29,28,44,624,239,353,160,34,72,0,89,319,130,307,126,38,45,17,29,252,125,251,202,11,17,0,89,240,208
8600000US60046,60046,ZCTA5 60046,33701,565,1063,288,997,310,31641,606,30767,769,905,280,727,286,29135,738,1825,559,124,85,164,104,1537,498,225,113,18,22,0,89,207,111,715,343,0,89,106,170,609,298,169,131,16,26,0,89,153,129
8600000US60047,60047,ZCTA5 60047,40716,579,1365,526,770,286,38581,746,38331,748,1294,514,671,264,36366,876,1081,296,22,26,38,53,1021,296,660,236,24,36,30,29,606,216,466,232,0,89,0,89,466,232,178,102,25,28,31,36,122,92
8600000US60048,60048,ZCTA5 60048,28503,406,1464,505,621,233,26418,675,26442,485,1315,500,596,232,24531,687,1214,330,117,80,9,12,1088,315,367,166,2,3,0,89,365,166,412,178,29,23,0,89,383,178,68,86,1,2,16,25,51,83
8600000US60050,60050,ZCTA5 60050,31152,782,2478,573,1912,559,26762,882,28412,906,2000,526,1573,475,24839,918,1492,331,360,199,89,70,1043,249,779,354,69,62,174,239,536,223,391,176,39,37,76,82,276,140,78,70,10,17,0,89,68,70
8600000US60051,60051,ZCTA5 60051,24939,740,1753,425,626,216,22560,742,22367,904,1278,355,552,202,20537,904,1085,404,139,123,37,62,909,322,1077,418,305,209,37,47,735,322,363,219,31,50,0,89,332,211,47,56,0,89,0,89,47,56
8600000US60053,60053,ZCTA5 60053,22660,189,1328,415,896,352,20436,575,20708,525,1220,398,704,269,18784,643,1444,395,61,89,121,142,1262,398,234,181,22,34,33,54,179,165,141,108,25,44,0,89,116,98,133,89,0,89,38,51,95,69
8600000US60056,60056,ZCTA5 60056,54090,428,3320,831,4045,955,46725,1183,48753,946,2611,740,3133,769,43009,1127,3878,824,598,356,506,300,2774,739,407,212,38,42,0,89,369,205,473,213,40,57,149,141,284,129,579,333,33,44,257,321,289,179
8600000US60060,60060,ZCTA5 60060,36338,742,2379,737,2029,613,31930,901,32606,881,1647,556,1869,590,29090,1078,2612,649,496,282,98,89,2018,630,725,307,188,243,32,37,505,218,340,160,39,61,22,36,279,137,55,36,9,12,8,13,38,31
8600000US60061,60061,ZCTA5 60061,25034,195,810,242,1212,412,23012,523,22308,494,623,189,1058,401,20627,580,1239,314,150,107,40,45,1049,306,990,368,27,37,114,112,849,331,346,167,0,89,0,89,346,167,151,84,10,16,0,89,141,82
8600000US60062,60062,ZCTA5 60062,38662,723,2017,572,1890,597,34755,946,35264,843,1577,539,1713,547,31974,969,2340,639,276,203,177,180,1887,590,189,109,0,89,0,89,189,109,547,212,45,36,0,89,502,220,322,170,119,109,0,89,203,148
8600000US60064,60064,ZCTA5 60064,15781,573,3983,769,2924,608,8874,1042,13178,792,2843,590,2460,617,7875,1014,1763,512,835,428,353,223,575,285,187,117,51,44,0,89,136,103,381,202,60,55,33,33,288,173,272,262,194,219,78,78,0,89
8600000US60067,60067,ZCTA5 60067,37163,948,1889,473,1403,453,33871,1148,33366,1021,1513,460,1071,417,30782,1155,2081,500,103,84,228,193,1750,447,964,348,216,270,63,59,685,246,581,211,18,26,0,89,563,211,171,91,39,44,41,62,91,61
8600000US60068,60068,ZCTA5 60068,36579,315,1073,319,1388,461,34118,478,34531,549,818,283,1379,460,32334,634,1643,421,199,136,9,15,1435,381,91,58,7,12,0,89,84,53,200,110,8,12,0,89,192,109,114,92,41,47,0,89,73,65
8600000US60069,60069,ZCTA5 60069,8077,409,250,116,202,133,7625,450,7723,436,240,115,180,121,7303,463,178,112,10,18,11,17,157,112,128,74,0,89,11,18,117,78,48,49,0,89,0,89,48,49,0,89,0,89,0,89,0,89
8600000US60070,60070,ZCTA5 60070,15736,228,1657,623,1222,467,12857,792,14114,670,1235,534,1137,477,11742,854,1209,585,360,361,85,68,764,368,157,118,0,89,0,89,157,118,167,106,30,39,0,89,137,83,89,97,32,40,0,89,57,90
8600000US60071,60071,ZCTA5 60071,3574,66,148,81,229,113,3197,153,3021,211,141,80,113,81,2767,234,360,165,7,12,80,75,273,115,73,53,0,89,0,89,73,53,120,83,0,89,36,41,84,73,0,89,0,89,0,89,0,89
8600000US60072,60072,ZCTA5 60072,925,183,111,79,18,13,796,158,835,164,46,48,18,13,771,154,90,68,65,63,0,89,25,24,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89
8600000US60073,60073,ZCTA5 60073,57004,621,7838,1149,5429,958,43737,1553,50144,1131,6317,1047,4339,904,39488,1617,4870,902,1201,547,937,404,2732,625,948,302,82,75,23,28,843,275,695,307,188,255,55,65,452,183,347,183,50,78,75,104,222,141
8600000US60074,60074,ZCTA5 60074,37704,1032,4583,826,2796,715,30325,1306,31784,1288,3736,782,2268,645,25780,1281,3776,822,521,343,402,320,2853,672,1038,468,190,162,0,89,848,435,750,294,97,157,95,96,558,258,356,237,39,60,31,52,286,231
8600000US60076,60076,ZCTA5 60076,32626,934,1970,518,1764,551,28892,1120,29215,1049,1715,507,1411,452,26089,1108,2545,597,72,45,270,282,2203,530,85,66,0,89,46,58,39,34,133,99,30,46,37,59,66,63,648,436,153,126,0,89,495,429
8600000US60077,60077,ZCTA5 60077,25750,817,3143,595,1871,686,20736,1080,22740,975,2402,499,1781,665,18557,1064,2166,547,406,215,53,58,1707,513,167,129,0,89,16,22,151,128,129,90,11,18,0,89,118,88,548,327,324,283,21,33,203,132
8600000US60081,60081,ZCTA5 60081,9795,487,561,255,460,302,8774,435,9304,461,437,224,336,257,8531,470,246,154,79,61,111,114,56,61,162,116,6,9,0,89,156,113,83,69,39,43,13,22,31,51,0,89,0,89,0,89,0,89
8600000US60083,60083,ZCTA5 60083,9959,545,137,61,276,188,9546,595,9473,605,131,58,263,188,9079,648,272,181,0,89,11,18,261,180,105,78,0,89,0,89,105,78,87,59,6,11,0,89,81,62,22,32,0,89,2,3,20,31
8600000US60084,60084,ZCTA5 60084,15231,600,1030,347,1077,453,13124,635,13411,673,737,292,910,431,11764,664,1090,384,91,87,129,177,870,316,567,256,102,142,10,16,455,224,115,100,87,89,28,42,0,89,48,57,13,19,0,89,35,54
8600000US60085,60085,ZCTA5 60085,68059,1012,12841,1332,12479,1556,42739,1696,57125,1495,9512,1144,10685,1435,36928,1739,7946,1036,2583,756,1312,460,4051,710,1070,424,321,189,242,198,507,260,1406,404,291,225,173,225,942,280,512,207,134,108,67,61,311,141
8600000US60087,60087,ZCTA5 60087,27388,1137,2969,793,1889,512,22530,1190,24378,1197,2174,619,1413,446,20791,1287,2404,634,767,447,373,233,1264,426,76,61,0,89,0,89,76,61,428,212,0,89,103,117,325,169,102,78,28,42,0,89,74,67
8600000US60088,60088,ZCTA5 60088,4029,450,266,175,144,134,3619,521,1946,407,99,90,28,44,1819,402,656,313,76,108,43,54,537,330,265,208,29,45,73,110,163,181,1100,454,0,89,0,89,1100,454,62,101,62,101,0,89,0,89
8600000US60089,60089,ZCTA5 60089,40935,251,1162,387,1159,429,38614,654,37334,551,1022,366,1046,434,35266,751,1352,364,42,49,52,83,1258,352,1072,274,11,17,11,18,1050,276,850,269,66,90,38,61,746,239,327,185,21,31,12,17,294,184
8600000US60090,60090,ZCTA5 60090,36403,186,3772,887,2916,568,29715,905,31649,884,2388,677,2486,563,26775,1160,2834,619,848,425,290,193,1696,468,433,248,30,42,71,80,332,205,1240,466,506,321,69,64,665,345,247,174,0,89,0,89,247,174
8600000US60091,60091,ZCTA5 60091,26646,133,587,213,513,220,25546,341,24542,439,471,206,408,202,23663,495,1501,403,80,69,61,39,1360,387,106,78,0,89,0,89,106,78,316,145,26,29,0,89,290,133,181,127,10,15,44,70,127,106
8600000US60093,60093,ZCTA5 60093,19026,373,460,239,382,201,18184,478,17834,419,362,178,374,203,17098,506,971,301,67,76,8,18,896,291,32,33,0,89,0,89,32,33,162,109,15,24,0,89,147,105,27,25,16,22,0,89,11,12
8600000US60096,60096,ZCTA5 60096,6863,100,278,112,306,191,6279,258,6091,276,219,105,291,191,5581,329,541,231,47,44,7,12,487,227,21,25,0,89,0,89,21,25,180,85,12,20,8,13,160,83,30,45,0,89,0,89,30,45
8600000US60097,60097,ZCTA5 60097,10635,662,642,270,556,329,9437,714,9737,663,574,268,486,280,8677,680,473,258,57,44,70,99,346,193,283,314,2,5,0,89,281,314,142,100,9,14,0,89,133,100,0,89,0,89,0,89,0,89
8600000US60098,60098,ZCTA5 60098,31554,763,3732,853,2447,645,25375,1202,27652,1042,2986,727,2058,590,22608,1251,2572,656,549,350,362,270,1661,486,808,375,175,122,17,27,616,354,432,190,12,17,10,16,410,186,90,69,10,15,0,89,80,67
8600000US60099,60099,ZCTA5 60099,30394,613,4531,910,2970,863,22893,1135,26566,924,3499,886,2351,741,20716,1118,2927,682,961,379,562,385,1404,433,388,154,68,58,20,23,300,147,467,250,1,3,22,35,444,246,46,44,2,6,15,27,29,31
8600000US60101,60101,ZCTA5 60101,38481,693,4299,1149,2787,738,31395,1457,33632,1331,3514,986,2116,647,28002,1583,3054,907,438,302,637,487,1979,708,974,371,131,168,34,37,809,298,513,385,171,193,0,89,342,329,308,230,45,74,0,89,263,222
8600000US60102,60102,ZCTA5 60102,31436,415,1094,402,898,497,29444,754,29541,640,932,403,797,452,27812,841,818,378,67,87,101,169,650,324,764,299,95,115,0,89,669,294,280,269,0,89,0,89,280,269,33,31,0,89,0,89,33,31
8600000US60103,60103,ZCTA5 60103,40423,380,2276,772,1225,434,36922,976,37075,852,1601,554,964,409,34510,965,1462,622,451,531,110,157,901,395,960,309,110,158,103,66,747,247,723,361,27,40,48,53,648,343,203,111,87,101,0,89,116,66
8600000US60104,60104,ZCTA5 60104,18880,121,2193,564,1743,537,14944,808,17721,418,1654,552,1566,516,14501,809,875,294,349,205,177,159,349,134,11,16,0,89,0,89,11,16,260,281,177,274,0,89,83,65,13,21,13,21,0,89,0,89
8600000US60106,60106,ZCTA5 60106,19717,558,3334,867,2034,693,14349,1083,16971,1087,2553,920,1476,616,12942,986,1668,742,666,496,339,310,663,409,818,302,112,98,185,206,521,222,89,56,2,8,0,89,87,56,171,148,1,3,34,36,136,143
8600000US60107,60107,ZCTA5 60107,39229,620,2035,632,2835,720,34359,1191,36011,920,1608,520,2572,679,31831,1287,1721,484,111,103,154,160,1456,404,869,403,233,280,83,115,553,273,331,205,56,88,0,89,275,175,297,231,27,46,26,40,244,216
8600000US60108,60108,ZCTA5 60108,21832,483,1160,371,642,308,20030,673,19363,683,766,322,614,298,17983,784,1456,394,167,93,3,8,1286,372,702,220,127,145,25,38,550,212,133,102,2,4,0,89,131,102,178,171,98,146,0,89,80,99
8600000US60109,60109,ZCTA5 60109,569,150,0,89,31,33,538,151,561,149,0,89,23,24,538,151,0,89,0,89,0,89,0,89,8,13,0,89,8,13,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89
8600000US60110,60110,ZCTA5 60110,37629,509,5327,1063,5351,1346,26951,1644,33094,1016,4296,937,4920,1309,23878,1636,2353,733,794,464,139,103,1420,534,1804,502,205,171,281,206,1318,450,103,73,0,89,11,17,92,71,275,241,32,51,0,89,243,236
8600000US60111,60111,ZCTA5 60111,386,175,0,89,0,89,386,175,386,175,0,89,0,89,386,175,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89
8600000US60112,60112,ZCTA5 60112,4090,303,494,307,202,143,3394,386,3533,399,400,294,153,121,2980,449,133,118,48,63,32,52,53,51,205,137,46,57,10,25,149,115,173,201,0,89,0,89,173,201,46,49,0,89,7,12,39,45
8600000US60113,60113,ZCTA5 60113,210,91,0,89,25,39,185,86,210,91,0,89,25,39,185,86,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89
8600000US60115,60115,ZCTA5 60115,37934,1506,10467,1169,3396,611,24071,1121,26348,1174,4002,694,1602,449,20744,1103,6646,840,4027,674,1039,355,1580,362,3538,608,1848,515,578,230,1112,314,970,329,356,225,128,112,486,198,432,213,234,130,49,84,149,108
8600000US60118,60118,ZCTA5 60118,15440,469,601,265,507,201,14332,571,13959,591,561,267,398,176,13000,647,587,242,30,39,109,94,448,232,634,241,0,89,0,89,634,241,229,193,10,16,0,89,219,193,31,47,0,89,0,89,31,47
8600000US60119,60119,ZCTA5 60119,9380,490,403,160,264,176,8713,528,8270,644,276,155,254,175,7740,627,760,379,87,82,0,89,673,374,234,148,40,55,10,16,184,139,108,99,0,89,0,89,108,99,8,13,0,89,0,89,8,13
8600000US60120,60120,ZCTA5 60120,49523,1126,7246,1207,6698,1360,35579,1634,42884,1758,5595,1102,5890,1249,31399,1795,4144,1176,1090,507,369,274,2685,791,1889,749,390,311,271,252,1228,604,449,308,108,97,168,280,173,117,157,127,63,101,0,89,94,76
8600000US60123,60123,ZCTA5 60123,45200,1130,5630,1133,4074,960,35496,1525,38238,1537,3788,750,3224,876,31226,1512,3832,795,623,452,692,359,2517,600,2682,979,1143,697,106,78,1433,550,402,198,41,58,52,52,309,145,46,59,35,57,0,89,11,19
8600000US60124,60124,ZCTA5 60124,19329,886,171,130,370,237,18788,914,17277,965,170,130,359,237,16748,985,791,392,1,3,0,89,790,391,1078,467,0,89,11,17,1067,467,145,112,0,89,0,89,145,112,38,46,0,89,0,89,38,46
8600000US60126,60126,ZCTA5 60126,44256,529,1558,454,1730,520,40968,840,41059,749,1056,348,1574,511,38429,916,1443,555,253,244,96,103,1094,409,1036,280,200,164,38,46,798,210,655,281,49,65,22,19,584,280,63,52,0,89,0,89,63,52
8600000US60129,60129,ZCTA5 60129,203,71,0,89,0,89,203,71,203,71,0,89,0,89,203,71,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89,0,89
8600000US60130,60130,ZCTA5 60130,13919,151,1029,324,1261,372,11629,510,12379,360,870,310,1026,387,10483,526,1133,272,78,57,186,143,869,220,160,115,33,44,17,18,110,100,212,125,30,42,15,29,167,110,35,33,18,20,17,25,0,89
8600000US60131,60131,ZCTA5 60131,17415,319,2201,574,1752,606,13462,773,15789,617,1701,476,1594,546,12494,804,1275,441,407,244,128,205,740,345,133,96,0,89,30,49,103,96,63,56,0,89,0,89,63,56,155,167,93,147,0,89,62,80
8600000US60133,60133,ZCTA5 60133,37226,273,4930,1209,2398,704,29898,1380,33909,958,3667,1071,2112,682,28130,1433,1768,743,807,682,95,112,866,268,910,324,205,163,131,135,574,250,255,103,25,31,30,47,200,89,384,356,226,330,30,49,128,111
8600000US60134,60134,ZCTA5 60134,28248,526,583,315,537,234,27128,674,26307,645,481,298,414,201,25412,717,1218,389,22,31,77,73,1119,385,325,201,62,97,0,89,263,145,386,240,18,27,46,66,322,221,12,19,0,89,0,89,12,19
8600000US60135,60135,ZCTA5 60135,7138,317,493,283,525,296,6120,501,6084,537,327,230,482,297,5275,579,602,331,61,91,22,36,519,334,431,207,105,143,0,89,326,152,21,36,0,89,21,36,0,89,0,89,0,89,0,89,0,89
8600000US60136,60136,ZCTA5 60136,6277,125,91,91,271,327,5915,389,5406,569,15,29,64,105,5327,583,216,198,39,61,0,89,177,179,640,541,37,60,207,310,396,255,15,25,0,89,0,89,15,25,0,89,0,89,0,89,0,89
8600000US60137,60137,ZCTA5 60137,38521,922,2150,507,1196,436,35175,1058,34868,1068,1422,437,1077,394,32369,1088,1772,503,409,323,72,69,1291,375,901,356,129,113,10,16,762,325,750,383,74,81,0,89,676,374,230,165,116,144,37,57,77,69
8600000US60139,60139,ZCTA5 60139,33471,431,3629,877,2793,850,27049,1163,29421,988,2921,786,2212,743,24288,1261,1942,636,334,264,545,350,1063,404,1406,567,216,128,19,25,1171,510,626,288,132,90,17,26,477,270,76,63,26,41,0,89,50,46
8600000US60140,60140,ZCTA5 60140,13532,428,1023,608,488,313,12021,848,11742,820,983,611,307,194,10452,882,1101,705,23,41,181,289,897,717,547,334,15,19,0,89,532,330,94,80,2,4,0,89,92,80,48,50,0,89,0,89,48,50
8600000US60141,60141,ZCTA5 60141,137,127,7,8,0,89,130,125,84,106,4,9,0,89,80,103,3,6,3,6,0,89,0,89,0,89,0,89,0,89,0,89,50,80,0,89,0,89,50,80,0,89,0,89,0,89,0,89
