GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
8600000US60015,60015,ZCTA5 60015,26359,420,945,358,576,189,24838,539,24627,509,688,235,518,178,23421,538,667,333,251,269,12,20,404,167,692,246,1,3,22,36,669,245,244,98,5,6,24,26,215,95,129,74,0,20,0,20,129,74
8600000US60016,60016,ZCTA5 60016,57588,958,5527,659,3770,693,48291,1170,50823,1398,4785,670,3531,684,42507,1418,4989,884,507,202,194,160,4288,889,466,202,22,25,13,22,431,198,729,357,61,69,32,41,636,347,581,294,152,132,0,26,429,247
8600000US60018,60018,ZCTA5 60018,30242,988,4216,913,2271,718,23755,1141,27577,1119,3500,787,1973,610,22104,1176,2083,637,579,336,238,184,1266,413,176,110,1,2,28,34,147,106,147,73,7,12,0,23,140,71,259,130,129,101,32,60,98,63
8600000US60020,60020,ZCTA5 60020,9649,522,903,304,778,302,7968,662,8241,609,739,273,575,240,6927,668,1026,397,77,74,203,209,746,310,295,139,26,28,0,15,269,134,87,101,61,90,0,15,26,43,0,15,0,15,0,15,0,15
8600000US60021,60021,ZCTA5 60021,5347,316,449,298,149,125,4749,477,4813,435,292,154,127,122,4394,462,250,154,61,92,0,15,189,158,250,170,96,123,22,34,132,88,0,15,0,15,0,15,0,15,34,38,0,15,0,15,34,38
8600000US60022,60022,ZCTA5 60022,8522,119,271,164,30,30,8221,200,7697,267,257,163,30,30,7410,311,450,219,8,9,0,15,442,219,84,97,0,15,0,15,84,97,169,126,0,15,0,15,169,126,122,143,6,9,0,15,116,144
8600000US60025,60025,ZCTA5 60025,40368,921,2146,518,1592,427,36630,1036,36702,924,1800,494,1402,437,33500,1074,2697,488,198,121,172,120,2327,467,235,110,1,5,0,23,234,110,442,164,3,8,0,23,439,163,292,169,144,138,18,29,130,86
8600000US60026,60026,ZCTA5 60026,13773,737,594,214,279,173,12900,792,12003,718,555,209,219,161,11229,737,1360,412,38,36,45,72,1277,404,210,147,0,17,0,17,210,147,130,88,1,2,15,22,114,86,70,66,0,17,0,17,70,66
8600000US60029,60029,ZCTA5 60029,516,98,11,11,18,17,487,99,498,98,11,11,18,17,469,99,18,14,0,11,0,11,18,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60030,60030,ZCTA5 60030,36610,793,2168,462,1096,364,33346,962,32027,1102,1726,399,721,234,29580,1167,2820,655,364,238,277,214,2179,551,588,199,45,49,98,99,445,195,839,261,25,29,0,23,814,265,336,200,8,12,0,23,328,197
8600000US60031,60031,ZCTA5 60031,37124,506,2080,440,1674,456,33370,752,31677,737,1484,371,1088,318,29105,768,3180,581,393,172,462,319,2325,488,764,259,93,58,28,27,643,235,1255,334,90,48,96,90,1069,303,248,93,20,27,0,23,228,90
8600000US60033,60033,ZCTA5 60033,13374,385,1707,573,1857,640,9810,695,11596,680,1249,496,1562,607,8785,725,1405,516,346,256,266,252,793,326,184,106,31,51,15,24,138,91,159,127,81,100,14,19,64,72,30,30,0,17,0,17,30,30
8600000US60034,60034,ZCTA5 60034,2039,301,140,88,322,166,1577,270,1707,267,94,64,265,161,1348,237,246,142,4,6,53,41,189,127,71,72,42,56,0,11,29,26,15,14,0,11,4,6,11,12,0,11,0,11,0,11,0,11
8600000US60035,60035,ZCTA5 60035,29261,168,1874,412,677,283,26710,489,26128,510,1596,397,649,283,23883,665,1427,392,86,67,12,19,1329,386,778,213,132,125,16,18,630,194,843,322,23,25,0,20,820,323,85,57,37,43,0,20,48,33
8600000US60040,60040,ZCTA5 60040,5216,90,884,365,524,285,3808,425,4746,234,787,350,395,217,3564,414,267,204,19,21,129,195,119,74,102,72,41,43,0,15,61,48,88,74,37,50,0,15,51,54,13,19,0,15,0,15,13,19
8600000US60041,60041,ZCTA5 60041,8656,575,626,388,880,447,7150,753,8060,585,514,333,760,421,6786,736,342,172,53,35,51,48,238,164,181,121,55,84,0,15,126,110,73,95,4,5,69,94,0,15,0,15,0,15,0,15,0,15
8600000US60042,60042,ZCTA5 60042,8220,188,500,209,568,202,7152,328,7590,254,352,159,568,202,6670,312,283,128,40,62,0,15,243,113,271,136,50,50,0,15,221,118,76,94,58,91,0,15,18,32,0,15,0,15,0,15,0,15
8600000US60043,60043,ZCTA5 60043,2541,153,63,37,44,41,2434,163,2293,201,63,37,44,41,2186,209,214,144,0,11,0,11,214,144,0,11,0,11,0,11,0,11,10,10,0,11,0,11,10,10,24,24,0,11,0,11,24,24
8600000US60044,60044,ZCTA5 60044,9688,264,414,155,195,105,9079,258,8387,293,248,118,195,105,7944,306,657,191,76,66,0,15,581,167,191,81,30,46,0,15,161,72,406,145,47,53,0,15,359,134,47,43,13,20,0,15,34,37
8600000US60045,60045,ZCTA5 60045,19559,430,586,271,432,142,18541,482,17548,505,518,247,423,142,16607,544,886,233,14,19,9,14,863,233,464,198,14,20,0,20,450,195,504,224,37,43,0,20,467,223,157,110,3,5,0,20,154,109
8600000US60046,60046,ZCTA5 60046,34345,556,1146,277,880,294,32319,596,30985,832,718,182,795,267,29472,817,1882,496,327,163,10,14,1545,457,595,189,63,54,75,83,457,166,676,265,38,35,0,23,638,264,207,185,0,23,0,23,207,185
8600000US60047,60047,ZCTA5 60047,41478,565,1267,410,1353,438,38858,754,38402,862,1073,377,1319,431,36010,929,1046,341,45,36,8,13,993,337,1363,407,64,71,8,14,1291,400,537,213,85,103,18,29,434,172,130,66,0,23,0,23,130,66
8600000US60048,60048,ZCTA5 60048,28549,431,812,202,816,292,26921,580,25865,596,627,178,644,219,24594,669,1816,368,127,75,66,67,1623,363,332,132,45,39,0,20,287,123,437,212,13,18,106,168,318,129,99,58,0,20,0,20,99,58
8600000US60050,60050,ZCTA5 60050,32193,629,2506,496,2344,596,27343,959,28463,752,2227,500,1784,516,24452,985,2523,649,242,173,271,207,2010,562,682,302,5,7,257,182,420,175,505,182,32,54,32,39,441,165,20,21,0,23,0,23,20,21
8600000US60051,60051,ZCTA5 60051,23300,823,1528,426,1103,474,20669,859,20444,868,1063,322,667,312,18714,915,1334,467,245,187,216,290,873,347,1056,344,111,94,110,134,835,312,382,223,98,99,110,109,174,114,84,74,11,20,0,20,73,66
8600000US60053,60053,ZCTA5 60053,23088,167,1663,563,1387,447,20038,591,21375,487,1588,564,1111,405,18676,635,1369,439,65,42,242,312,1062,300,34,38,0,20,0,20,34,38,217,116,8,15,22,34,187,113,93,69,2,4,12,19,79,65
8600000US60056,60056,ZCTA5 60056,54217,519,3046,615,4376,988,46795,1274,48489,1299,2661,567,3390,870,42438,1537,4146,969,247,132,821,601,3078,839,447,229,0,26,93,128,354,198,686,321,69,83,23,36,594,309,449,185,69,67,49,60,331,150
8600000US60060,60060,ZCTA5 60060,36487,797,2770,710,2401,562,31316,1001,32578,861,2270,692,2015,496,28293,1014,2317,494,355,226,247,169,1715,406,542,214,9,9,0,23,533,213,507,292,64,79,0,23,443,285,543,212,72,85,139,114,332,182
8600000US60061,60061,ZCTA5 60061,26477,326,1820,510,1972,796,22685,937,23736,569,1587,516,1832,806,20317,923,1739,505,187,148,95,99,1457,459,313,130,0,20,45,53,268,117,438,182,38,47,0,20,400,169,251,174,8,13,0,20,243,174
8600000US60062,60062,ZCTA5 60062,39260,572,1684,459,1113,303,36463,707,36220,737,1315,341,994,280,33911,794,1557,376,198,169,64,56,1295,319,663,261,137,181,0,23,526,195,605,172,34,32,37,47,534,176,215,158,0,23,18,28,197,159
8600000US60064,60064,ZCTA5 60064,15006,537,4050,696,2178,615,8778,713,12699,712,3219,619,1801,524,7679,678,1556,446,485,237,211,277,860,280,254,135,128,85,33,48,93,63,439,196,169,137,133,165,137,103,58,55,49,52,0,17,9,14
8600000US60067,60067,ZCTA5 60067,37175,981,2056,590,1218,403,33901,1055,32945,1024,1590,448,1049,357,30306,1136,2637,545,390,273,110,117,2137,447,777,252,18,25,0,23,759,251,558,259,32,52,36,43,490,244,258,230,26,42,23,37,209,224
8600000US60068,60068,ZCTA5 60068,37036,335,1649,545,1227,338,34160,764,34573,535,1469,525,1206,333,31898,833,1908,365,149,98,0,23,1759,347,288,106,11,15,20,23,257,102,227,121,9,13,1,2,217,115,40,35,11,14,0,23,29,31
8600000US60069,60069,ZCTA5 60069,7809,407,433,174,148,79,7228,404,7227,407,375,161,125,70,6727,403,271,115,39,53,23,37,209,110,192,117,14,21,0,15,178,116,70,53,5,7,0,15,65,49,49,79,0,15,0,15,49,79
8600000US60070,60070,ZCTA5 60070,15932,170,1500,598,2254,589,12178,675,14035,523,1308,529,1906,572,10821,763,1266,425,148,205,217,238,901,298,84,83,0,17,46,75,38,38,186,182,0,17,0,17,186,182,361,151,44,52,85,74,232,119
8600000US60071,60071,ZCTA5 60071,3575,186,515,209,268,135,2792,263,3292,199,431,209,242,131,2619,257,111,73,15,14,18,21,78,61,80,61,15,18,8,13,57,50,87,84,54,72,0,11,33,45,5,8,0,11,0,11,5,8
8600000US60072,60072,ZCTA5 60072,975,236,22,21,31,29,922,232,879,219,20,20,31,29,828,217,72,76,0,11,0,11,72,76,19,20,2,5,0,11,17,16,5,7,0,11,0,11,5,7,0,11,0,11,0,11,0,11
8600000US60073,60073,ZCTA5 60073,60723,701,5856,971,5864,1273,49003,1382,53536,1765,4541,920,4773,1007,44222,1909,4692,1040,942,309,911,703,2839,716,1759,791,326,205,85,83,1348,699,598,213,44,53,95,91,459,185,138,102,3,5,0,26,135,102
8600000US60074,60074,ZCTA5 60074,38844,969,5440,1081,3039,900,30365,1514,32204,1378,4549,1032,2669,867,24986,1603,4444,998,581,421,359,174,3504,898,1103,358,271,263,11,17,821,232,577,301,39,50,0,23,538,297,516,513,0,23,0,23,516,513
8600000US60076,60076,ZCTA5 60076,31319,1080,2417,514,3147,895,25755,1303,28785,1116,2095,454,2886,836,23804,1212,1721,414,161,87,119,111,1441,393,220,173,1,3,0,23,219,173,254,131,19,21,51,78,184,102,339,229,141,166,91,108,107,79
8600000US60077,60077,ZCTA5 60077,27990,1073,3657,956,2999,834,21334,1166,24992,1176,3077,808,2745,823,19170,1350,2328,730,401,307,238,243,1689,573,121,84,25,38,0,20,96,76,239,172,51,84,16,20,172,123,310,199,103,115,0,20,207,169
8600000US60081,60081,ZCTA5 60081,9725,406,637,276,363,198,8725,391,8673,458,359,160,271,170,8043,475,703,392,197,209,63,71,443,323,246,179,30,37,11,19,205,171,84,76,32,40,18,30,34,40,19,31,19,31,0,15,0,15
8600000US60083,60083,ZCTA5 60083,10142,595,252,143,538,246,9352,679,8838,550,252,143,538,246,8048,582,816,433,0,17,0,17,816,433,230,179,0,17,0,17,230,179,258,200,0,17,0,17,258,200,0,17,0,17,0,17,0,17
8600000US60084,60084,ZCTA5 60084,16640,592,889,210,1601,662,14150,872,13770,829,592,160,961,397,12217,866,1544,643,223,146,640,592,681,303,978,441,66,57,0,17,912,432,302,168,0,17,0,17,302,168,46,34,8,13,0,17,38,31
8600000US60085,60085,ZCTA5 60085,68698,1278,13813,1086,10718,1315,44167,1620,56068,1676,9949,1012,8085,1237,38034,1732,8905,1214,2554,594,2154,624,4197,825,1597,477,611,286,21,24,965,396,1566,423,542,263,281,219,743,281,562,183,157,84,177,106,228,112
8600000US60087,60087,ZCTA5 60087,25681,1495,2779,689,2180,612,20722,1492,21573,1372,1803,519,1626,517,18144,1454,3326,1111,728,469,554,339,2044,970,135,99,19,27,0,20,116,94,616,315,207,178,0,20,409,287,31,26,22,24,0,20,9,14
8600000US60088,60088,ZCTA5 60088,3233,368,355,209,349,191,2529,340,1901,384,179,168,223,149,1499,367,408,185,84,93,16,25,308,157,56,55,24,39,0,17,32,38,748,260,51,83,110,111,587,257,120,112,17,26,0,17,103,108
8600000US60089,60089,ZCTA5 60089,41113,184,1881,365,1300,390,37932,560,36122,745,1365,313,960,332,33797,877,2289,474,128,100,264,215,1897,442,1180,251,40,32,76,88,1064,248,927,466,141,129,0,23,786,434,595,173,207,120,0,23,388,142
8600000US60090,60090,ZCTA5 60090,37386,235,4346,689,3077,618,29963,839,32661,768,3612,670,2795,615,26254,1109,2804,572,437,281,212,135,2155,412,287,110,50,45,6,9,231,99,1169,434,81,88,9,13,1079,430,465,248,166,137,55,65,244,136
8600000US60091,60091,ZCTA5 60091,26957,161,883,190,443,176,25631,285,24669,429,802,190,443,176,23424,457,1373,320,56,39,0,20,1317,317,111,76,8,11,0,20,103,73,454,160,7,12,0,20,447,163,350,203,10,22,0,20,340,194
8600000US60093,60093,ZCTA5 60093,19141,358,764,280,335,134,18042,452,16992,493,609,256,311,133,16072,550,1147,377,103,105,21,20,1023,336,377,240,0,17,3,8,374,239,452,195,7,12,0,17,445,196,173,90,45,44,0,17,128,87
8600000US60096,60096,ZCTA5 60096,6928,250,291,159,418,287,6219,222,5962,427,243,150,301,273,5418,340,574,282,16,23,104,96,454,274,152,87,0,15,0,15,152,87,240,140,32,53,13,20,195,127,0,15,0,15,0,15,0,15
8600000US60097,60097,ZCTA5 60097,10282,576,779,377,535,287,8968,669,9154,673,573,269,499,281,8082,715,888,371,194,259,0,17,694,299,104,90,0,17,36,58,68,69,116,91,12,20,0,17,104,89,20,31,0,17,0,17,20,31
8600000US60098,60098,ZCTA5 60098,31647,737,3975,875,2182,596,25490,1254,27269,1005,2913,722,1747,572,22609,1315,3359,563,803,373,346,181,2210,372,583,239,107,70,45,44,431,205,385,205,143,186,44,52,198,108,51,65,9,15,0,23,42,63
8600000US60099,60099,ZCTA5 60099,30181,701,5254,739,2659,556,22268,1133,26967,824,4102,737,2188,527,20677,1128,2366,529,828,355,391,253,1147,395,340,153,91,99,41,40,208,98,390,208,162,178,39,54,189,95,118,128,71,117,0,23,47,41
8600000US60101,60101,ZCTA5 60101,38652,513,5471,779,3824,976,29357,1009,33642,1057,4365,718,2986,836,26291,1086,3241,786,692,468,480,314,2069,596,1327,502,349,219,326,499,652,234,166,104,12,20,0,23,154,103,276,153,53,54,32,51,191,122
8600000US60102,60102,ZCTA5 60102,32676,410,1323,531,532,198,30821,619,30117,658,941,406,481,195,28695,790,598,182,125,113,8,15,465,170,1409,350,223,186,43,47,1143,313,401,295,12,18,0,23,389,296,151,114,22,35,0,23,129,107
8600000US60103,60103,ZCTA5 60103,41886,414,1840,455,1113,486,38933,656,37836,871,1504,396,747,321,35585,922,1998,688,140,136,194,273,1664,622,1392,430,143,101,57,61,1192,392,386,257,53,81,20,29,313,247,274,210,0,23,95,154,179,123
8600000US60104,60104,ZCTA5 60104,18635,216,2085,616,1819,601,14731,850,16510,616,1829,508,1494,561,13187,1003,1504,475,44,32,325,284,1135,395,511,364,202,252,0,17,309,294,83,79,0,17,0,17,83,79,27,27,10,15,0,17,17,24
8600000US60106,60106,ZCTA5 60106,19915,402,2098,606,2046,501,15771,803,17709,546,1861,587,1847,479,14001,791,1085,340,122,98,104,80,859,340,820,309,63,49,95,112,662,281,175,87,33,37,0,20,142,88,126,94,19,23,0,20,107,90
8600000US60107,60107,ZCTA5 60107,40127,683,2254,462,3369,891,34504,1093,35724,1170,1699,386,2881,811,31144,1323,3172,937,524,358,368,354,2280,769,880,399,11,14,91,81,778,390,205,122,10,14,12,20,183,119,146,92,10,16,17,26,119,89
8600000US60108,60108,ZCTA5 60108,22050,342,1227,321,874,300,19949,525,19146,639,1030,302,749,260,17367,693,1777,433,100,54,94,99,1583,416,666,245,54,54,31,31,581,222,378,149,33,25,0,20,345,143,83,59,10,15,0,20,73,57
8600000US60109,60109,ZCTA5 60109,615,161,69,71,6,10,540,153,463,146,11,12,0,11,452,146,147,98,58,73,6,10,83,67,5,9,0,11,0,11,5,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60110,60110,ZCTA5 60110,38676,447,6527,1005,3933,884,28216,1104,34607,971,5873,971,3627,854,25107,1206,2155,652,359,255,177,148,1619,560,1269,410,251,188,86,103,932,286,577,265,44,54,24,37,509,240,68,51,0,23,19,32,49,40
8600000US60111,60111,ZCTA5 60111,183,65,27,33,0,11,156,64,183,65,27,33,0,11,156,64,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60112,60112,ZCTA5 60112,4389,294,732,427,300,164,3357,404,3640,373,493,319,172,139,2975,405,623,308,221,258,103,83,299,177,61,57,7,16,0,11,54,49,65,55,11,17,25,41,29,31,0,11,0,11,0,11,0,11
8600000US60113,60113,ZCTA5 60113,349,93,9,9,35,42,305,83,310,93,9,9,31,44,270,75,15,16,0,11,4,5,11,13,22,27,0,11,0,11,22,27,2,4,0,11,0,11,2,4,0,11,0,11,0,11,0,11
8600000US60115,60115,ZCTA5 60115,40628,646,12104,1174,3693,579,24831,1135,27188,1433,5208,857,2159,478,19821,1437,8427,1387,4323,964,930,285,3174,800,3293,671,1914,480,483,209,896,297,1356,410,431,237,121,75,804,331,364,179,228,86,0,23,136,164
8600000US60118,60118,ZCTA5 60118,15525,439,895,300,426,153,14204,628,13553,610,582,213,339,141,12632,663,734,304,241,225,55,78,438,215,1044,306,39,57,11,17,994,298,178,101,26,29,21,34,131,85,16,17,7,10,0,17,9,14
8600000US60119,60119,ZCTA5 60119,10075,651,346,203,347,252,9382,650,9370,649,315,194,347,252,8708,663,172,156,0,17,0,17,172,156,237,176,0,17,0,17,237,176,265,257,0,17,0,17,265,257,31,51,31,51,0,17,0,17
8600000US60120,60120,ZCTA5 60120,50053,1143,7892,1513,6061,1167,36100,1797,42789,1326,5896,1348,5219,1042,31674,1756,2963,767,742,375,264,170,1957,663,3423,917,983,552,515,369,1925,692,620,253,190,137,10,16,420,203,258,143,81,60,53,63,124,108
8600000US60123,60123,ZCTA5 60123,45897,1237,5697,976,3474,758,36726,1539,40806,1401,4208,897,3356,744,33242,1494,3334,797,1148,499,89,82,2097,536,1178,332,195,91,17,22,966,307,433,220,126,155,12,19,295,158,146,122,20,32,0,23,126,119
8600000US60124,60124,ZCTA5 60124,21295,1196,1032,605,70,63,20193,1350,20082,1224,895,574,70,63,19117,1342,550,373,0,20,0,20,550,373,444,306,137,206,0,20,307,241,129,125,0,20,0,20,129,125,90,102,0,20,0,20,90,102
8600000US60126,60126,ZCTA5 60126,46448,413,1717,339,1166,285,43565,629,41932,695,1492,295,1098,282,39342,850,2078,398,123,107,34,28,1921,380,1665,360,60,64,25,29,1580,347,655,220,42,38,9,14,604,225,118,91,0,23,0,23,118,91
8600000US60129,60129,ZCTA5 60129,212,84,59,76,0,11,153,56,111,28,3,5,0,11,108,28,45,44,8,15,0,11,37,49,56,75,48,75,0,11,8,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60130,60130,ZCTA5 60130,13743,184,1404,368,817,331,11522,523,10516,576,1078,329,329,151,9109,662,2440,531,150,82,268,184,2022,547,240,122,37,42,30,47,173,122,489,229,81,82,190,182,218,92,58,66,58,66,0,17,0,17
8600000US60131,60131,ZCTA5 60131,17773,186,1330,390,1633,466,14810,683,16535,429,1235,364,1491,457,13809,763,953,356,28,26,133,103,792,336,130,114,0,17,0,17,130,114,28,30,28,30,0,17,0,17,127,137,39,61,9,14,79,123
8600000US60133,60133,ZCTA5 60133,37844,191,4048,831,3842,733,29954,1035,33315,903,3235,727,3429,665,26651,1067,3146,713,646,446,308,214,2192,591,1012,321,78,62,63,91,871,305,215,111,79,92,16,19,120,66,156,75,10,17,26,27,120,63
8600000US60134,60134,ZCTA5 60134,29012,521,1411,396,678,331,26923,683,25869,815,1196,375,495,247,24178,871,1344,363,196,204,28,32,1120,330,1351,465,19,30,124,133,1208,486,425,297,0,20,31,57,394,299,23,35,0,20,0,20,23,35
8600000US60135,60135,ZCTA5 60135,6711,585,642,319,582,340,5487,727,5695,696,588,331,292,239,4815,737,683,337,31,32,100,94,552,323,333,251,23,38,190,247,120,83,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
8600000US60136,60136,ZCTA5 60136,7427,231,0,15,0,15,7427,231,7120,411,0,15,0,15,7120,411,263,233,0,15,0,15,263,233,44,68,0,15,0,15,44,68,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
8600000US60137,60137,ZCTA5 60137,37807,527,2076,560,1514,480,34217,794,33769,798,1712,536,1327,479,30730,946,2071,480,34,31,104,103,1933,461,984,307,109,75,61,84,814,283,646,273,159,139,8,13,479,238,337,155,62,62,14,20,261,148
8600000US60139,60139,ZCTA5 60139,33933,194,3801,756,3857,917,26275,1106,28271,883,2815,575,3317,771,22139,1066,3738,735,461,322,465,313,2812,671,960,318,75,47,4,9,881,313,662,368,259,312,63,64,340,142,302,280,191,270,8,14,103,59
8600000US60140,60140,ZCTA5 60140,16466,743,1201,612,818,773,14447,908,14705,1246,1030,596,818,773,12857,1313,1358,994,170,241,0,17,1188,842,400,356,1,4,0,17,399,357,3,7,0,17,0,17,3,7,0,17,0,17,0,17,0,17
8600000US60141,60141,ZCTA5 60141,110,81,110,81,0,11,0,11,84,80,84,80,0,11,0,11,26,40,26,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
