GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03
8600000US60074,60074,ZCTA5 60074,38816,3060,35756
8600000US60076,60076,ZCTA5 60076,32998,3264,29734
8600000US60077,60077,ZCTA5 60077,26254,3170,23084
8600000US60081,60081,ZCTA5 60081,10070,662,9408
8600000US60083,60083,ZCTA5 60083,9787,949,8838
8600000US60084,60084,ZCTA5 60084,15733,1541,14192
8600000US60085,60085,ZCTA5 60085,69482,4838,64644
8600000US60087,60087,ZCTA5 60087,27528,2522,25006
8600000US60088,60088,ZCTA5 60088,3250,152,3098
8600000US60089,60089,ZCTA5 60089,41537,3495,38042
8600000US60090,60090,ZCTA5 60090,37168,3187,33981
8600000US60091,60091,ZCTA5 60091,27051,2472,24579
8600000US60093,60093,ZCTA5 60093,19064,2306,16758
8600000US60096,60096,ZCTA5 60096,6932,642,6290
8600000US60097,60097,ZCTA5 60097,11082,876,10206
8600000US60098,60098,ZCTA5 60098,31385,2005,29380
8600000US60099,60099,ZCTA5 60099,30827,2762,28065
8600000US60101,60101,ZCTA5 60101,39607,3495,36112
8600000US60102,60102,ZCTA5 60102,31689,2807,28882
8600000US60103,60103,ZCTA5 60103,41783,2454,39329
8600000US60104,60104,ZCTA5 60104,19068,1284,17784
8600000US60106,60106,ZCTA5 60106,20217,2175,18042
8600000US60107,60107,ZCTA5 60107,40097,3477,36620
8600000US60108,60108,ZCTA5 60108,21908,1861,20047
8600000US60109,60109,ZCTA5 60109,496,9,487
8600000US60110,60110,ZCTA5 60110,38408,2840,35568
8600000US60111,60111,ZCTA5 60111,414,41,373
8600000US60112,60112,ZCTA5 60112,4532,370,4162
8600000US60113,60113,ZCTA5 60113,287,6,281
8600000US60115,60115,ZCTA5 60115,45951,5245,40706
8600000US60118,60118,ZCTA5 60118,15685,968,14717
8600000US60119,60119,ZCTA5 60119,10070,713,9357
8600000US60120,60120,ZCTA5 60120,50877,3218,47659
8600000US60123,60123,ZCTA5 60123,47679,4187,43492
8600000US60124,60124,ZCTA5 60124,19184,2653,16531
8600000US60126,60126,ZCTA5 60126,45741,3569,42172
8600000US60129,60129,ZCTA5 60129,183,38,145
8600000US60130,60130,ZCTA5 60130,13989,1393,12596
8600000US60131,60131,ZCTA5 60131,17963,1161,16802
8600000US60133,60133,ZCTA5 60133,38156,2823,35333
8600000US60134,60134,ZCTA5 60134,28991,1799,27192
8600000US60135,60135,ZCTA5 60135,7101,557,6544
8600000US60136,60136,ZCTA5 60136,6829,428,6401
8600000US60137,60137,ZCTA5 60137,38520,3969,34551
8600000US60139,60139,ZCTA5 60139,34753,2170,32583
8600000US60140,60140,ZCTA5 60140,14198,1394,12804
8600000US60141,60141,ZCTA5 60141,125,3,122
8600000US60142,60142,ZCTA5 60142,25530,4138,21392
8600000US60143,60143,ZCTA5 60143,10144,970,9174
8600000US60144,60144,ZCTA5 60144,38,1,37
8600000US60145,60145,ZCTA5 60145,2513,165,2348
8600000US60146,60146,ZCTA5 60146,2717,238,2479
8600000US60148,60148,ZCTA5 60148,51065,5222,45843
8600000US60150,60150,ZCTA5 60150,1542,140,1402
8600000US60151,60151,ZCTA5 60151,4281,264,4017
8600000US60152,60152,ZCTA5 60152,12960,881,12079
8600000US60153,60153,ZCTA5 60153,24187,2106,22081
8600000US60154,60154,ZCTA5 60154,16587,1933,14654
8600000US60155,60155,ZCTA5 60155,7928,924,7004
8600000US60156,60156,ZCTA5 60156,28861,2087,26774
8600000US60157,60157,ZCTA5 60157,2153,268,1885
8600000US60160,60160,ZCTA5 60160,25253,1418,23835
8600000US60162,60162,ZCTA5 60162,7888,694,7194
8600000US60163,60163,ZCTA5 60163,5165,461,4704
8600000US60164,60164,ZCTA5 60164,21939,2055,19884
8600000US60165,60165,ZCTA5 60165,4942,279,4663
8600000US60169,60169,ZCTA5 60169,33681,2420,31261
8600000US60171,60171,ZCTA5 60171,10245,1143,9102
8600000US60172,60172,ZCTA5 60172,24218,1731,22487
8600000US60173,60173,ZCTA5 60173,12243,648,11595
8600000US60174,60174,ZCTA5 60174,30502,2973,27529
8600000US60175,60175,ZCTA5 60175,24870,1936,22934
8600000US60176,60176,ZCTA5 60176,11782,941,10841
8600000US60177,60177,ZCTA5 60177,21997,1481,20516
8600000US60178,60178,ZCTA5 60178,21813,1824,19989
8600000US60180,60180,ZCTA5 60180,1428,168,1260
8600000US60181,60181,ZCTA5 60181,29269,2386,26883
8600000US60184,60184,ZCTA5 60184,2753,158,2595
8600000US60185,60185,ZCTA5 60185,35772,3052,32720
8600000US60187,60187,ZCTA5 60187,27470,2699,24771
8600000US60188,60188,ZCTA5 60188,42161,3274,38887
8600000US60189,60189,ZCTA5 60189,31022,2853,28169
8600000US60190,60190,ZCTA5 60190,10413,1076,9337
8600000US60191,60191,ZCTA5 60191,14036,1613,12423
8600000US60192,60192,ZCTA5 60192,16445,1174,15271
8600000US60193,60193,ZCTA5 60193,39283,3517,35766
8600000US60194,60194,ZCTA5 60194,19921,1670,18251
8600000US60195,60195,ZCTA5 60195,4202,193,4009
8600000US60201,60201,ZCTA5 60201,41600,4184,37416
8600000US60202,60202,ZCTA5 60202,31978,2622,29356
8600000US60203,60203,ZCTA5 60203,4760,273,4487
8600000US60301,60301,ZCTA5 60301,2290,196,2094
8600000US60302,60302,ZCTA5 60302,32022,1912,30110
8600000US60304,60304,ZCTA5 60304,17227,1386,15841
8600000US60305,60305,ZCTA5 60305,11174,1021,10153
8600000US60401,60401,ZCTA5 60401,7622,508,7114
8600000US60402,60402,ZCTA5 60402,63672,4852,58820
8600000US60403,60403,ZCTA5 60403,18359,1523,16836
8600000US60404,60404,ZCTA5 60404,17722,1533,16189
8600000US60406,60406,ZCTA5 60406,25804,1798,24006
8600000US60407,60407,ZCTA5 60407,1902,151,1751
8600000US60408,60408,ZCTA5 60408,5590,455,5135
8600000US60409,60409,ZCTA5 60409,37133,3773,33360
8600000US60410,60410,ZCTA5 60410,12548,644,11904
8600000US60411,60411,ZCTA5 60411,58021,6294,51727
8600000US60415,60415,ZCTA5 60415,13786,1651,12135
8600000US60416,60416,ZCTA5 60416,9209,595,8614
8600000US60417,60417,ZCTA5 60417,15748,2020,13728
8600000US60419,60419,ZCTA5 60419,22853,2291,20562
8600000US60420,60420,ZCTA5 60420,4702,392,4310
8600000US60421,60421,ZCTA5 60421,4110,472,3638
8600000US60422,60422,ZCTA5 60422,8866,868,7998
8600000US60423,60423,ZCTA5 60423,30125,2406,27719
8600000US60424,60424,ZCTA5 60424,2306,198,2108
8600000US60425,60425,ZCTA5 60425,9035,1401,7634
8600000US60426,60426,ZCTA5 60426,28061,2730,25331
8600000US60428,60428,ZCTA5 60428,12499,1766,10733
8600000US60429,60429,ZCTA5 60429,16065,1496,14569
8600000US60430,60430,ZCTA5 60430,20784,2067,18717
8600000US60431,60431,ZCTA5 60431,20443,2016,18427
8600000US60432,60432,ZCTA5 60432,21807,1578,20229
8600000US60433,60433,ZCTA5 60433,17223,1818,15405
8600000US60435,60435,ZCTA5 60435,48381,4961,43420
8600000US60436,60436,ZCTA5 60436,18138,1901,16237
8600000US60437,60437,ZCTA5 60437,221,28,193
8600000US60438,60438,ZCTA5 60438,28784,3502,25282
8600000US60439,60439,ZCTA5 60439,22658,2369,20289
8600000US60440,60440,ZCTA5 60440,53488,3913,49575
8600000US60441,60441,ZCTA5 60441,33832,2338,31494
8600000US60442,60442,ZCTA5 60442,9508,594,8914
8600000US60443,60443,ZCTA5 60443,20462,2072,18390
8600000US60444,60444,ZCTA5 60444,1865,196,1669
8600000US60445,60445,ZCTA5 60445,25472,2019,23453
8600000US60446,60446,ZCTA5 60446,39363,3572,35791
8600000US60447,60447,ZCTA5 60447,13645,1032,12613
8600000US60448,60448,ZCTA5 60448,24284,1826,22458
8600000US60449,60449,ZCTA5 60449,9182,916,8266
8600000US60450,60450,ZCTA5 60450,20180,1884,18296
8600000US60451,60451,ZCTA5 60451,34035,3112,30923
8600000US60452,60452,ZCTA5 60452,27939,2180,25759
8600000US60453,60453,ZCTA5 60453,56101,6187,49914
8600000US60455,60455,ZCTA5 60455,15891,1677,14214
8600000US60456,60456,ZCTA5 60456,4346,462,3884
8600000US60457,60457,ZCTA5 60457,14296,1522,12774
8600000US60458,60458,ZCTA5 60458,13997,1292,12705
8600000US60459,60459,ZCTA5 60459,28856,2588,26268
8600000US60460,60460,ZCTA5 60460,1511,182,1329
8600000US60461,60461,ZCTA5 60461,4638,643,3995
8600000US60462,60462,ZCTA5 60462,38309,4984,33325
8600000US60463,60463,ZCTA5 60463,13874,2074,11800
8600000US60464,60464,ZCTA5 60464,9516,1524,7992
8600000US60465,60465,ZCTA5 60465,17338,1622,15716
8600000US60466,60466,ZCTA5 60466,22468,2355,20113
8600000US60467,60467,ZCTA5 60467,26326,2901,23425
8600000US60468,60468,ZCTA5 60468,6147,485,5662
8600000US60469,60469,ZCTA5 60469,5975,273,5702
8600000US60470,60470,ZCTA5 60470,569,78,491
8600000US60471,60471,ZCTA5 60471,13530,1909,11621
8600000US60472,60472,ZCTA5 60472,4719,591,4128
8600000US60473,60473,ZCTA5 60473,21773,2591,19182
8600000US60474,60474,ZCTA5 60474,730,105,625
8600000US60475,60475,ZCTA5 60475,9776,877,8899
8600000US60476,60476,ZCTA5 60476,2773,334,2439
8600000US60477,60477,ZCTA5 60477,38047,4556,33491
8600000US60478,60478,ZCTA5 60478,16609,1933,14676
8600000US60479,60479,ZCTA5 60479,904,44,860
8600000US60480,60480,ZCTA5 60480,5045,760,4285
8600000US60481,60481,ZCTA5 60481,11893,1071,10822
8600000US60482,60482,ZCTA5 60482,10991,1469,9522
8600000US60484,60484,ZCTA5 60484,6997,536,6461
8600000US60487,60487,ZCTA5 60487,26428,2231,24197
8600000US60490,60490,ZCTA5 60490,19609,1321,18288
8600000US60491,60491,ZCTA5 60491,22651,1705,20946
8600000US60501,60501,ZCTA5 60501,11774,943,10831
8600000US60502,60502,ZCTA5 60502,22770,1479,21291
8600000US60503,60503,ZCTA5 60503,16528,635,15893
8600000US60504,60504,ZCTA5 60504,37919,1673,36246
8600000US60505,60505,ZCTA5 60505,70066,5062,65004
8600000US60506,60506,ZCTA5 60506,56634,5406,51228
8600000US60510,60510,ZCTA5 60510,28497,1872,26625
8600000US60511,60511,ZCTA5 60511,1534,197,1337
8600000US60512,60512,ZCTA5 60512,1025,73,952
8600000US60513,60513,ZCTA5 60513,18752,1095,17657
8600000US60514,60514,ZCTA5 60514,10519,816,9703
8600000US60515,60515,ZCTA5 60515,27724,3020,24704
8600000US60516,60516,ZCTA5 60516,28033,2392,25641
8600000US60517,60517,ZCTA5 60517,32200,2468,29732
8600000US60518,60518,ZCTA5 60518,3730,306,3424
8600000US60519,60519,ZCTA5 60519,91,91,0
8600000US60520,60520,ZCTA5 60520,2946,329,2617
8600000US60521,60521,ZCTA5 60521,17343,1591,15752
8600000US60523,60523,ZCTA5 60523,9552,1691,7861
8600000US60525,60525,ZCTA5 60525,30716,3362,27354
8600000US60526,60526,ZCTA5 60526,13476,1326,12150
8600000US60527,60527,ZCTA5 60527,27759,3101,24658
8600000US60530,60530,ZCTA5 60530,777,46,731
8600000US60531,60531,ZCTA5 60531,1870,237,1633
8600000US60532,60532,ZCTA5 60532,26582,2133,24449
8600000US60534,60534,ZCTA5 60534,10598,1089,9509
8600000US60536,60536,ZCTA5 60536,93,1,92
8600000US60537,60537,ZCTA5 60537,766,29,737
8600000US60538,60538,ZCTA5 60538,26307,2035,24272
8600000US60539,60539,ZCTA5 60539,169,39,130
8600000US60540,60540,ZCTA5 60540,43228,3915,39313
8600000US60541,60541,ZCTA5 60541,3024,198,2826
8600000US60542,60542,ZCTA5 60542,16347,1335,15012
8600000US60543,60543,ZCTA5 60543,35932,2593,33339
8600000US60544,60544,ZCTA5 60544,25187,2258,22929
8600000US60545,60545,ZCTA5 60545,13017,915,12102
8600000US60546,60546,ZCTA5 60546,15753,1423,14330
8600000US60548,60548,ZCTA5 60548,12716,1116,11600
8600000US60549,60549,ZCTA5 60549,928,61,867
8600000US60550,60550,ZCTA5 60550,1324,183,1141
8600000US60551,60551,ZCTA5 60551,3947,217,3730
8600000US60552,60552,ZCTA5 60552,4013,238,3775
8600000US60553,60553,ZCTA5 60553,882,123,759
8600000US60554,60554,ZCTA5 60554,11796,851,10945
8600000US60555,60555,ZCTA5 60555,13465,973,12492
8600000US60556,60556,ZCTA5 60556,1938,156,1782
8600000US60557,60557,ZCTA5 60557,0,0,0
8600000US60558,60558,ZCTA5 60558,12828,1225,11603
8600000US60559,60559,ZCTA5 60559,24078,1765,22313
8600000US60560,60560,ZCTA5 60560,22427,1695,20732
8600000US60561,60561,ZCTA5 60561,23145,2211,20934
8600000US60563,60563,ZCTA5 60563,35396,3089,32307
8600000US60564,60564,ZCTA5 60564,41217,2152,39065
8600000US60565,60565,ZCTA5 60565,40263,2800,37463
8600000US60585,60585,ZCTA5 60585,22081,1229,20852
8600000US60586,60586,ZCTA5 60586,46662,2876,43786
8600000US60601,60601,ZCTA5 60601,9780,804,8976
8600000US60602,60602,ZCTA5 60602,1322,210,1112
8600000US60603,60603,ZCTA5 60603,623,28,595
8600000US60604,60604,ZCTA5 60604,428,47,381
8600000US60605,60605,ZCTA5 60605,22321,1850,20471
8600000US60606,60606,ZCTA5 60606,2399,95,2304
8600000US60607,60607,ZCTA5 60607,24098,2081,22017
8600000US60608,60608,ZCTA5 60608,72096,3699,68397
8600000US60609,60609,ZCTA5 60609,63144,4722,58422
8600000US60610,60610,ZCTA5 60610,37728,3686,34042
8600000US60611,60611,ZCTA5 60611,28995,2983,26012
8600000US60612,60612,ZCTA5 60612,34558,2676,31882
8600000US60613,60613,ZCTA5 60613,49054,3108,45946
8600000US60614,60614,ZCTA5 60614,66589,4601,61988
8600000US60615,60615,ZCTA5 60615,41442,4146,37296
8600000US60616,60616,ZCTA5 60616,48269,3718,44551
8600000US60617,60617,ZCTA5 60617,84819,7975,76844
8600000US60618,60618,ZCTA5 60618,97029,5574,91455
8600000US60619,60619,ZCTA5 60619,66226,7095,59131
8600000US60620,60620,ZCTA5 60620,73745,8542,65203
8600000US60621,60621,ZCTA5 60621,33951,3313,30638
8600000US60622,60622,ZCTA5 60622,54317,3378,50939
8600000US60623,60623,ZCTA5 60623,85004,5188,79816
8600000US60624,60624,ZCTA5 60624,39240,2842,36398
8600000US60625,60625,ZCTA5 60625,78039,5191,72848
8600000US60626,60626,ZCTA5 60626,50851,3672,47179
8600000US60628,60628,ZCTA5 60628,73720,8691,65029
8600000US60629,60629,ZCTA5 60629,111879,6891,104988
8600000US60630,60630,ZCTA5 60630,56796,4247,52549
8600000US60631,60631,ZCTA5 60631,28636,2891,25745
8600000US60632,60632,ZCTA5 60632,90772,5619,85153
8600000US60633,60633,ZCTA5 60633,13446,1679,11767
8600000US60634,60634,ZCTA5 60634,72915,5998,66917
8600000US60636,60636,ZCTA5 60636,40062,3820,36242
8600000US60637,60637,ZCTA5 60637,46832,5760,41072
8600000US60638,60638,ZCTA5 60638,54730,4364,50366
8600000US60639,60639,ZCTA5 60639,90514,6784,83730
8600000US60640,60640,ZCTA5 60640,63716,4236,59480
8600000US60641,60641,ZCTA5 60641,71121,5408,65713
8600000US60642,60642,ZCTA5 60642,18708,1193,17515
8600000US60643,60643,ZCTA5 60643,49539,6161,43378
8600000US60644,60644,ZCTA5 60644,46366,3557,42809
8600000US60645,60645,ZCTA5 60645,45516,4012,41504
8600000US60646,60646,ZCTA5 60646,27568,2680,24888
8600000US60647,60647,ZCTA5 60647,86944,4600,82344
8600000US60649,60649,ZCTA5 60649,43981,4680,39301
8600000US60651,60651,ZCTA5 60651,63639,6072,57567
8600000US60652,60652,ZCTA5 60652,42535,2963,39572
8600000US60653,60653,ZCTA5 60653,30766,2816,27950
8600000US60654,60654,ZCTA5 60654,14607,903,13704
8600000US60655,60655,ZCTA5 60655,28161,2236,25925
8600000US60656,60656,ZCTA5 60656,27438,2468,24970
8600000US60657,60657,ZCTA5 60657,68195,3697,64498
8600000US60659,60659,ZCTA5 60659,39976,2808,37168
8600000US60660,60660,ZCTA5 60660,41095,3225,37870
8600000US60661,60661,ZCTA5 60661,7220,390,6830
8600000US60706,60706,ZCTA5 60706,22783,2528,20255
8600000US60707,60707,ZCTA5 60707,42166,3320,38846
8600000US60712,60712,ZCTA5 60712,12488,1604,10884
8600000US60714,60714,ZCTA5 60714,28861,4021,24840
8600000US60803,60803,ZCTA5 60803,22795,2199,20596
8600000US60804,60804,ZCTA5 60804,83376,6311,77065
8600000US60805,60805,ZCTA5 60805,19547,1825,17722
8600000US60827,60827,ZCTA5 60827,28350,3652,24698
8600000US60901,60901,ZCTA5 60901,36039,4056,31983
8600000US60910,60910,ZCTA5 60910,376,83,293
8600000US60911,60911,ZCTA5 60911,1604,119,1485
8600000US60912,60912,ZCTA5 60912,794,71,723
8600000US60913,60913,ZCTA5 60913,1357,102,1255
8600000US60914,60914,ZCTA5 60914,28266,2132,26134
8600000US60915,60915,ZCTA5 60915,10576,1169,9407
8600000US60917,60917,ZCTA5 60917,717,30,687
8600000US60918,60918,ZCTA5 60918,770,29,741
8600000US60919,60919,ZCTA5 60919,532,51,481
8600000US60920,60920,ZCTA5 60920,133,12,121
8600000US60921,60921,ZCTA5 60921,1549,209,1340
8600000US60922,60922,ZCTA5 60922,2529,183,2346
8600000US60924,60924,ZCTA5 60924,1791,213,1578
8600000US60926,60926,ZCTA5 60926,46,3,43
8600000US60927,60927,ZCTA5 60927,2316,151,2165
8600000US60928,60928,ZCTA5 60928,667,48,619
8600000US60929,60929,ZCTA5 60929,731,59,672
8600000US60930,60930,ZCTA5 60930,661,161,500
8600000US60931,60931,ZCTA5 60931,560,39,521
8600000US60932,60932,ZCTA5 60932,0,0,0
8600000US60933,60933,ZCTA5 60933,277,28,249
8600000US60934,60934,ZCTA5 60934,257,18,239
8600000US60935,60935,ZCTA5 60935,1154,82,1072
8600000US60936,60936,ZCTA5 60936,4014,390,3624
8600000US60938,60938,ZCTA5 60938,2124,206,1918
8600000US60940,60940,ZCTA5 60940,3457,295,3162
8600000US60941,60941,ZCTA5 60941,2121,155,1966
8600000US60942,60942,ZCTA5 60942,6013,514,5499
8600000US60945,60945,ZCTA5 60945,191,17,174
8600000US60946,60946,ZCTA5 60946,365,57,308
8600000US60948,60948,ZCTA5 60948,1713,289,1424
8600000US60949,60949,ZCTA5 60949,591,70,521
8600000US60950,60950,ZCTA5 60950,11571,1293,10278
8600000US60951,60951,ZCTA5 60951,857,43,814
8600000US60952,60952,ZCTA5 60952,753,38,715
8600000US60953,60953,ZCTA5 60953,2492,278,2214
8600000US60954,60954,ZCTA5 60954,6140,645,5495
8600000US60955,60955,ZCTA5 60955,1667,118,1549
8600000US60957,60957,ZCTA5 60957,5287,549,4738
8600000US60958,60958,ZCTA5 60958,2153,342,1811
8600000US60959,60959,ZCTA5 60959,919,75,844
8600000US60960,60960,ZCTA5 60960,1026,91,935
8600000US60961,60961,ZCTA5 60961,779,53,726
8600000US60962,60962,ZCTA5 60962,670,46,624
8600000US60963,60963,ZCTA5 60963,1715,173,1542
8600000US60964,60964,ZCTA5 60964,5166,753,4413
8600000US60966,60966,ZCTA5 60966,1330,140,1190
8600000US60968,60968,ZCTA5 60968,337,38,299
8600000US60969,60969,ZCTA5 60969,50,6,44
8600000US60970,60970,ZCTA5 60970,7038,812,6226
8600000US60973,60973,ZCTA5 60973,442,78,364
8600000US60974,60974,ZCTA5 60974,280,16,264
8600000US61001,61001,ZCTA5 61001,1274,250,1024
8600000US61006,61006,ZCTA5 61006,2011,252,1759
8600000US61007,61007,ZCTA5 61007,520,61,459
8600000US61008,61008,ZCTA5 61008,34048,2392,31656
8600000US61010,61010,ZCTA5 61010,8196,873,7323
8600000US61011,61011,ZCTA5 61011,2272,341,1931
8600000US61012,61012,ZCTA5 61012,2409,283,2126
8600000US61013,61013,ZCTA5 61013,624,52,572
8600000US61014,61014,ZCTA5 61014,1215,190,1025
8600000US61015,61015,ZCTA5 61015,707,142,565
8600000US61016,61016,ZCTA5 61016,5077,740,4337
8600000US61018,61018,ZCTA5 61018,1293,189,1104
8600000US61019,61019,ZCTA5 61019,3448,489,2959
8600000US61020,61020,ZCTA5 61020,3280,279,3001
8600000US61021,61021,ZCTA5 61021,21923,2538,19385
8600000US61024,61024,ZCTA5 61024,2519,369,2150
8600000US61025,61025,ZCTA5 61025,4821,667,4154
8600000US61027,61027,ZCTA5 61027,0,0,0
8600000US61028,61028,ZCTA5 61028,1952,295,1657
8600000US61030,61030,ZCTA5 61030,2375,213,2162
8600000US61031,61031,ZCTA5 61031,1529,230,1299
8600000US61032,61032,ZCTA5 61032,30882,3966,26916
8600000US61036,61036,ZCTA5 61036,6531,1131,5400
8600000US61037,61037,ZCTA5 61037,249,23,226
8600000US61038,61038,ZCTA5 61038,1361,179,1182
8600000US61039,61039,ZCTA5 61039,1043,116,927
8600000US61041,61041,ZCTA5 61041,1376,162,1214
8600000US61042,61042,ZCTA5 61042,466,69,397
8600000US61043,61043,ZCTA5 61043,61,14,47
8600000US61044,61044,ZCTA5 61044,129,14,115
8600000US61046,61046,ZCTA5 61046,2648,341,2307
8600000US61047,61047,ZCTA5 61047,1529,265,1264
8600000US61048,61048,ZCTA5 61048,4151,598,3553
8600000US61049,61049,ZCTA5 61049,591,22,569
8600000US61050,61050,ZCTA5 61050,308,77,231
8600000US61051,61051,ZCTA5 61051,1664,225,1439
8600000US61052,61052,ZCTA5 61052,1018,148,870
8600000US61053,61053,ZCTA5 61053,3115,545,2570
8600000US61054,61054,ZCTA5 61054,3811,451,3360
8600000US61057,61057,ZCTA5 61057,82,22,60
8600000US61059,61059,ZCTA5 61059,149,6,143
8600000US61060,61060,ZCTA5 61060,1470,102,1368
8600000US61061,61061,ZCTA5 61061,6575,1113,5462
8600000US61062,61062,ZCTA5 61062,1971,224,1747
8600000US61063,61063,ZCTA5 61063,4095,556,3539
8600000US61064,61064,ZCTA5 61064,3672,678,2994
8600000US61065,61065,ZCTA5 61065,11086,1465,9621
8600000US61067,61067,ZCTA5 61067,821,115,706
8600000US61068,61068,ZCTA5 61068,14918,1838,13080
8600000US61070,61070,ZCTA5 61070,1080,109,971
8600000US61071,61071,ZCTA5 61071,14309,1669,12640
8600000US61072,61072,ZCTA5 61072,11478,1170,10308
8600000US61073,61073,ZCTA5 61073,19794,1669,18125
8600000US61074,61074,ZCTA5 61074,4144,629,3515
8600000US61075,61075,ZCTA5 61075,1046,107,939
8600000US61077,61077,ZCTA5 61077,64,0,64
8600000US61078,61078,ZCTA5 61078,1443,232,1211
8600000US61079,61079,ZCTA5 61079,88,4,84
8600000US61080,61080,ZCTA5 61080,10736,737,9999
8600000US61081,61081,ZCTA5 61081,21113,2394,18719
8600000US61084,61084,ZCTA5 61084,2792,389,2403
8600000US61085,61085,ZCTA5 61085,3338,344,2994
8600000US61087,61087,ZCTA5 61087,1652,286,1366
8600000US61088,61088,ZCTA5 61088,6409,567,5842
8600000US61089,61089,ZCTA5 61089,794,93,701
8600000US61091,61091,ZCTA5 61091,103,8,95
8600000US61101,61101,ZCTA5 61101,22783,2352,20431
8600000US61102,61102,ZCTA5 61102,18884,1610,17274
8600000US61103,61103,ZCTA5 61103,23582,2681,20901
8600000US61104,61104,ZCTA5 61104,17934,1797,16137
8600000US61107,61107,ZCTA5 61107,30596,3148,27448
8600000US61108,61108,ZCTA5 61108,29016,2930,26086
8600000US61109,61109,ZCTA5 61109,28453,3486,24967
8600000US61111,61111,ZCTA5 61111,23649,2633,21016
8600000US61112,61112,ZCTA5 61112,82,0,82
8600000US61114,61114,ZCTA5 61114,14266,1772,12494
8600000US61115,61115,ZCTA5 61115,23085,2243,20842
8600000US61201,61201,ZCTA5 61201,38267,3936,34331
8600000US61230,61230,ZCTA5 61230,1356,124,1232
8600000US61231,61231,ZCTA5 61231,5113,743,4370
8600000US61232,61232,ZCTA5 61232,1476,45,1431
8600000US61234,61234,ZCTA5 61234,1283,176,1107
8600000US61235,61235,ZCTA5 61235,1474,139,1335
8600000US61236,61236,ZCTA5 61236,105,19,86
8600000US61238,61238,ZCTA5 61238,3260,328,2932
8600000US61239,61239,ZCTA5 61239,1242,97,1145
8600000US61240,61240,ZCTA5 61240,5968,544,5424
8600000US61241,61241,ZCTA5 61241,6714,668,6046
8600000US61242,61242,ZCTA5 61242,1092,124,968
8600000US61243,61243,ZCTA5 61243,319,8,311
8600000US61244,61244,ZCTA5 61244,23193,2719,20474
8600000US61250,61250,ZCTA5 61250,2580,250,2330
8600000US61251,61251,ZCTA5 61251,360,20,340
8600000US61252,61252,ZCTA5 61252,5342,671,4671
8600000US61254,61254,ZCTA5 61254,11087,1139,9948
8600000US61256,61256,ZCTA5 61256,1904,202,1702
8600000US61257,61257,ZCTA5 61257,1051,98,953
