GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
8600000US60002,60002,ZCTA5 60002,77107,4502
8600000US60004,60004,ZCTA5 60004,82407,3645
8600000US60005,60005,ZCTA5 60005,71489,4543
8600000US60007,60007,ZCTA5 60007,71089,3094
8600000US60008,60008,ZCTA5 60008,64100,3390
8600000US60010,60010,ZCTA5 60010,130526,6510
8600000US60012,60012,ZCTA5 60012,121472,9225
8600000US60013,60013,ZCTA5 60013,97122,3808
8600000US60014,60014,ZCTA5 60014,83271,3012
8600000US60015,60015,ZCTA5 60015,137691,8450
8600000US60016,60016,ZCTA5 60016,61316,2194
8600000US60018,60018,ZCTA5 60018,56456,2623
8600000US60020,60020,ZCTA5 60020,52163,5143
8600000US60021,60021,ZCTA5 60021,96341,10054
8600000US60022,60022,ZCTA5 60022,185698,20547
8600000US60025,60025,ZCTA5 60025,87845,3749
8600000US60026,60026,ZCTA5 60026,107870,11788
8600000US60029,60029,ZCTA5 60029,168333,20895
8600000US60030,60030,ZCTA5 60030,81454,3887
8600000US60031,60031,ZCTA5 60031,86664,4198
8600000US60033,60033,ZCTA5 60033,51963,4421
8600000US60034,60034,ZCTA5 60034,54491,7774
8600000US60035,60035,ZCTA5 60035,130262,10513
8600000US60040,60040,ZCTA5 60040,54189,7245
8600000US60041,60041,ZCTA5 60041,62236,6202
8600000US60042,60042,ZCTA5 60042,72284,5120
8600000US60043,60043,ZCTA5 60043,211023,52056
8600000US60044,60044,ZCTA5 60044,102380,9283
8600000US60045,60045,ZCTA5 60045,167073,15230
8600000US60046,60046,ZCTA5 60046,83969,4608
8600000US60047,60047,ZCTA5 60047,130005,5939
8600000US60048,60048,ZCTA5 60048,123075,6121
8600000US60050,60050,ZCTA5 60050,63573,6174
8600000US60051,60051,ZCTA5 60051,76659,4014
8600000US60053,60053,ZCTA5 60053,75797,3236
8600000US60056,60056,ZCTA5 60056,69102,2806
8600000US60060,60060,ZCTA5 60060,80625,5465
8600000US60061,60061,ZCTA5 60061,96263,8997
8600000US60062,60062,ZCTA5 60062,104242,3188
8600000US60064,60064,ZCTA5 60064,34777,2269
8600000US60067,60067,ZCTA5 60067,90649,4528
8600000US60068,60068,ZCTA5 60068,92474,4778
8600000US60069,60069,ZCTA5 60069,91739,10259
8600000US60070,60070,ZCTA5 60070,63200,4870
8600000US60071,60071,ZCTA5 60071,52429,6916
8600000US60072,60072,ZCTA5 60072,92750,18174
8600000US60073,60073,ZCTA5 60073,66485,2610
8600000US60074,60074,ZCTA5 60074,66320,3110
8600000US60076,60076,ZCTA5 60076,72257,5042
8600000US60077,60077,ZCTA5 60077,57284,5338
8600000US60081,60081,ZCTA5 60081,86207,8570
8600000US60083,60083,ZCTA5 60083,90077,10185
8600000US60084,60084,ZCTA5 60084,77747,6098
8600000US60085,60085,ZCTA5 60085,41995,1376
8600000US60087,60087,ZCTA5 60087,54333,2987
8600000US60088,60088,ZCTA5 60088,57424,8483
8600000US60089,60089,ZCTA5 60089,101479,3142
8600000US60090,60090,ZCTA5 60090,60368,4057
8600000US60091,60091,ZCTA5 60091,138322,11534
8600000US60093,60093,ZCTA5 60093,170582,10124
8600000US60096,60096,ZCTA5 60096,81068,8643
8600000US60097,60097,ZCTA5 60097,60783,9777
8600000US60098,60098,ZCTA5 60098,61989,4207
8600000US60099,60099,ZCTA5 60099,51145,2936
8600000US60101,60101,ZCTA5 60101,56741,4309
8600000US60102,60102,ZCTA5 60102,98864,5847
8600000US60103,60103,ZCTA5 60103,100883,1903
8600000US60104,60104,ZCTA5 60104,51430,4818
8600000US60106,60106,ZCTA5 60106,63073,3873
8600000US60107,60107,ZCTA5 60107,76798,3535
8600000US60108,60108,ZCTA5 60108,77106,5647
8600000US60109,60109,ZCTA5 60109,75833,34782
8600000US60110,60110,ZCTA5 60110,59011,3080
8600000US60111,60111,ZCTA5 60111,-,**
8600000US60112,60112,ZCTA5 60112,65677,12127
8600000US60113,60113,ZCTA5 60113,49167,8417
8600000US60115,60115,ZCTA5 60115,39117,2833
8600000US60118,60118,ZCTA5 60118,80882,5151
8600000US60119,60119,ZCTA5 60119,96475,9939
8600000US60120,60120,ZCTA5 60120,53390,2287
8600000US60123,60123,ZCTA5 60123,56554,3027
8600000US60124,60124,ZCTA5 60124,96266,11743
8600000US60126,60126,ZCTA5 60126,100000,5083
8600000US60129,60129,ZCTA5 60129,58750,21659
8600000US60130,60130,ZCTA5 60130,51552,4508
8600000US60131,60131,ZCTA5 60131,57385,5447
8600000US60133,60133,ZCTA5 60133,70156,2801
8600000US60134,60134,ZCTA5 60134,105095,7354
8600000US60135,60135,ZCTA5 60135,57646,6520
8600000US60136,60136,ZCTA5 60136,123399,35630
8600000US60137,60137,ZCTA5 60137,97799,5431
8600000US60139,60139,ZCTA5 60139,57893,3383
8600000US60140,60140,ZCTA5 60140,78917,13876
8600000US60141,60141,ZCTA5 60141,-,**
8600000US60142,60142,ZCTA5 60142,80136,8564
8600000US60143,60143,ZCTA5 60143,84335,5979
8600000US60144,60144,ZCTA5 60144,63750,19098
8600000US60145,60145,ZCTA5 60145,72750,14404
8600000US60146,60146,ZCTA5 60146,54805,4386
8600000US60148,60148,ZCTA5 60148,74744,2658
8600000US60150,60150,ZCTA5 60150,65357,7780
8600000US60151,60151,ZCTA5 60151,72078,5501
8600000US60152,60152,ZCTA5 60152,76080,4929
8600000US60153,60153,ZCTA5 60153,44126,2890
8600000US60154,60154,ZCTA5 60154,72039,6972
8600000US60155,60155,ZCTA5 60155,50332,9349
8600000US60156,60156,ZCTA5 60156,85778,3544
8600000US60157,60157,ZCTA5 60157,98214,17695
8600000US60160,60160,ZCTA5 60160,45614,3746
8600000US60162,60162,ZCTA5 60162,51022,2057
8600000US60163,60163,ZCTA5 60163,70217,10652
8600000US60164,60164,ZCTA5 60164,60000,4297
8600000US60165,60165,ZCTA5 60165,40717,7838
8600000US60169,60169,ZCTA5 60169,71683,2479
8600000US60171,60171,ZCTA5 60171,48670,7630
8600000US60172,60172,ZCTA5 60172,79208,5562
8600000US60173,60173,ZCTA5 60173,76318,8260
8600000US60174,60174,ZCTA5 60174,82657,5151
8600000US60175,60175,ZCTA5 60175,126281,7030
8600000US60176,60176,ZCTA5 60176,52990,6718
8600000US60177,60177,ZCTA5 60177,86741,6052
8600000US60178,60178,ZCTA5 60178,70603,3570
8600000US60180,60180,ZCTA5 60180,59722,34231
8600000US60181,60181,ZCTA5 60181,70000,3347
8600000US60184,60184,ZCTA5 60184,145192,25623
8600000US60185,60185,ZCTA5 60185,74974,4655
8600000US60187,60187,ZCTA5 60187,94050,3738
8600000US60188,60188,ZCTA5 60188,76152,2414
8600000US60189,60189,ZCTA5 60189,93222,4623
8600000US60190,60190,ZCTA5 60190,100136,7002
8600000US60191,60191,ZCTA5 60191,63017,4136
8600000US60192,60192,ZCTA5 60192,120747,9066
