GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Below 100 percent of the poverty level,Margin of Error; Total: - Below 100 percent of the poverty level,Estimate; Total: - 100 to 149 percent of the poverty level,Margin of Error; Total: - 100 to 149 percent of the poverty level,Estimate; Total: - At or above 150 percent of the poverty level,Margin of Error; Total: - At or above 150 percent of the poverty level,Estimate; Total: - Same house 1 year ago:,Margin of Error; Total: - Same house 1 year ago:,Estimate; Total: - Same house 1 year ago: - Below 100 percent of the poverty level,Margin of Error; Total: - Same house 1 year ago: - Below 100 percent of the poverty level,Estimate; Total: - Same house 1 year ago: - 100 to 149 percent of the poverty level,Margin of Error; Total: - Same house 1 year ago: - 100 to 149 percent of the poverty level,Estimate; Total: - Same house 1 year ago: - At or above 150 percent of the poverty level,Margin of Error; Total: - Same house 1 year ago: - At or above 150 percent of the poverty level,Estimate; Total: - Moved within same county:,Margin of Error; Total: - Moved within same county:,Estimate; Total: - Moved within same county: - Below 100 percent of the poverty level,Margin of Error; Total: - Moved within same county: - Below 100 percent of the poverty level,Estimate; Total: - Moved within same county: - 100 to 149 percent of the poverty level,Margin of Error; Total: - Moved within same county: - 100 to 149 percent of the poverty level,Estimate; Total: - Moved within same county: - At or above 150 percent of the poverty level,Margin of Error; Total: - Moved within same county: - At or above 150 percent of the poverty level,Estimate; Total: - Moved from different county within same state:,Margin of Error; Total: - Moved from different county within same state:,Estimate; Total: - Moved from different county within same state: - Below 100 percent of the poverty level,Margin of Error; Total: - Moved from different county within same state: - Below 100 percent of the poverty level,Estimate; Total: - Moved from different county within same state: - 100 to 149 percent of the poverty level,Margin of Error; Total: - Moved from different county within same state: - 100 to 149 percent of the poverty level,Estimate; Total: - Moved from different county within same state: - At or above 150 percent of the poverty level,Margin of Error; Total: - Moved from different county within same state: - At or above 150 percent of the poverty level,Estimate; Total: - Moved from different state:,Margin of Error; Total: - Moved from different state:,Estimate; Total: - Moved from different state: - Below 100 percent of the poverty level,Margin of Error; Total: - Moved from different state: - Below 100 percent of the poverty level,Estimate; Total: - Moved from different state: - 100 to 149 percent of the poverty level,Margin of Error; Total: - Moved from different state: - 100 to 149 percent of the poverty level,Estimate; Total: - Moved from different state: - At or above 150 percent of the poverty level,Margin of Error; Total: - Moved from different state: - At or above 150 percent of the poverty level,Estimate; Total: - Moved from abroad:,Margin of Error; Total: - Moved from abroad:,Estimate; Total: - Moved from abroad: - Below 100 percent of the poverty level,Margin of Error; Total: - Moved from abroad: - Below 100 percent of the poverty level,Estimate; Total: - Moved from abroad: - 100 to 149 percent of the poverty level,Margin of Error; Total: - Moved from abroad: - 100 to 149 percent of the poverty level,Estimate; Total: - Moved from abroad: - At or above 150 percent of the poverty level,Margin of Error; Total: - Moved from abroad: - At or above 150 percent of the poverty level
8600000US60002,60002,ZCTA5 60002,23994,428,2242,549,1453,455,20299,812,21964,541,1830,525,1265,435,18869,855,1350,339,364,148,58,51,928,286,496,247,12,18,75,69,409,230,151,91,17,20,41,65,93,65,33,31,19,22,14,20,0,20
8600000US60004,60004,ZCTA5 60004,49497,871,2934,648,1683,476,44880,972,44590,999,2401,563,1513,415,40676,1082,3187,736,487,308,159,185,2541,547,725,267,3,7,7,12,715,267,726,213,24,26,0,26,702,210,269,141,19,24,4,7,246,135
8600000US60005,60005,ZCTA5 60005,29203,764,1943,452,1708,430,25552,792,25191,904,1570,394,1423,398,22198,864,3107,508,337,197,199,130,2571,478,191,77,0,20,13,20,178,74,449,172,36,41,38,61,375,162,265,138,0,20,35,56,230,157
8600000US60007,60007,ZCTA5 60007,33563,339,1574,446,1367,337,30622,691,30082,762,1286,419,1061,288,27735,911,2424,575,60,40,155,113,2209,577,547,307,15,23,93,118,439,263,263,180,164,149,0,23,99,108,247,162,49,75,58,93,140,111
8600000US60008,60008,ZCTA5 60008,21621,584,2107,573,1762,579,17752,938,19621,764,1863,564,1494,556,16264,908,1213,455,177,129,214,288,822,253,447,211,47,54,54,72,346,197,259,181,20,23,0,20,239,179,81,35,0,20,0,20,81,35
8600000US60010,60010,ZCTA5 60010,43814,835,2020,493,1161,329,40633,1031,39896,887,1444,359,1062,327,37390,1046,2021,534,375,351,47,42,1599,385,1222,369,125,118,50,49,1047,333,533,217,76,80,0,23,457,211,142,97,0,23,2,4,140,97
8600000US60012,60012,ZCTA5 60012,10914,535,256,135,203,138,10455,541,10206,554,229,134,157,116,9820,587,329,180,27,43,46,72,256,148,90,64,0,17,0,17,90,64,289,166,0,17,0,17,289,166,0,17,0,17,0,17,0,17
8600000US60013,60013,ZCTA5 60013,25868,591,1998,560,1178,398,22692,783,24099,702,1644,485,1143,396,21312,769,936,316,211,204,4,5,721,261,530,230,96,130,15,23,419,187,261,113,46,52,16,28,199,96,42,52,1,3,0,20,41,51
8600000US60014,60014,ZCTA5 60014,48207,754,3083,747,2276,485,42848,1128,43014,1167,2812,738,2032,478,38170,1220,3327,771,184,107,221,139,2922,742,1035,350,42,45,10,17,983,350,767,241,30,28,13,23,724,237,64,58,15,26,0,23,49,50
8600000US60015,60015,ZCTA5 60015,26332,527,1111,349,582,277,24639,579,24352,555,854,262,384,140,23114,598,741,286,196,186,0,20,545,197,795,258,1,2,165,226,629,207,388,180,60,70,33,30,295,167,56,33,0,20,0,20,56,33
8600000US60016,60016,ZCTA5 60016,59586,1013,5653,879,4571,918,49362,1456,52728,1423,4786,782,4096,851,43846,1639,5148,928,593,327,332,249,4223,868,359,127,44,43,21,25,294,120,584,352,55,61,32,27,497,344,767,362,175,181,90,131,502,284
8600000US60018,60018,ZCTA5 60018,28667,862,3562,731,2442,756,22663,1017,26504,900,3178,696,2120,736,21206,985,1631,391,287,213,226,162,1118,316,188,108,11,14,64,70,113,80,158,83,19,22,0,20,139,83,186,107,67,74,32,52,87,64
8600000US60020,60020,ZCTA5 60020,9720,561,1017,401,1206,684,7497,768,8314,637,841,356,670,273,6803,734,1125,659,127,104,536,596,462,189,183,113,12,15,0,15,171,110,98,73,37,58,0,15,61,43,0,15,0,15,0,15,0,15
8600000US60021,60021,ZCTA5 60021,5344,315,407,244,104,68,4833,427,4966,413,250,124,36,27,4680,419,128,90,55,83,0,15,73,60,199,150,102,113,32,37,65,53,36,56,0,15,36,56,0,15,15,24,0,15,0,15,15,24
8600000US60022,60022,ZCTA5 60022,8453,136,325,171,246,241,7882,353,7647,283,277,161,246,241,7124,420,381,181,1,3,0,15,380,181,76,88,0,15,0,15,76,88,283,208,0,15,0,15,283,208,66,71,47,64,0,15,19,24
8600000US60025,60025,ZCTA5 60025,38967,884,1644,392,1658,472,35665,998,35070,986,1039,248,1369,428,32662,1066,2825,530,264,158,239,160,2322,472,304,122,102,97,0,23,202,97,495,189,95,105,0,23,400,156,273,167,144,148,50,65,79,58
8600000US60026,60026,ZCTA5 60026,13887,590,1005,369,305,172,12577,587,12470,632,887,342,262,168,11321,581,957,303,68,52,30,45,859,305,154,127,1,4,0,17,153,127,224,152,49,78,13,20,162,137,82,78,0,17,0,17,82,78
8600000US60029,60029,ZCTA5 60029,467,90,11,11,12,10,444,91,438,91,11,11,12,10,415,91,29,18,0,11,0,11,29,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60030,60030,ZCTA5 60030,36080,784,1892,422,1857,394,32331,988,31832,907,1333,345,1548,379,28951,1045,2702,563,470,261,220,130,2012,502,536,218,32,41,89,88,415,196,728,325,23,32,0,23,705,320,282,151,34,43,0,23,248,149
8600000US60031,60031,ZCTA5 60031,37349,621,1996,426,2077,545,33276,818,32676,943,1612,397,1603,445,29461,934,2785,588,291,181,410,337,2084,547,606,197,67,44,19,21,520,180,1122,376,12,18,45,63,1065,376,160,117,14,20,0,23,146,114
8600000US60033,60033,ZCTA5 60033,13502,463,2822,886,1608,574,9072,908,12090,683,2132,917,1514,555,8444,941,1064,465,580,377,88,89,396,243,182,123,42,65,0,17,140,105,125,144,66,107,6,8,53,88,41,51,2,4,0,17,39,51
8600000US60034,60034,ZCTA5 60034,1848,245,138,88,285,165,1425,232,1683,245,92,68,248,163,1343,229,114,72,26,24,31,32,57,60,35,24,15,18,3,4,17,15,16,12,5,8,3,6,8,8,0,11,0,11,0,11,0,11
8600000US60035,60035,ZCTA5 60035,29249,190,1858,748,773,228,26618,794,26468,623,1664,632,665,214,24139,863,1288,441,17,24,67,77,1204,426,799,304,60,89,16,17,723,294,621,224,70,73,25,41,526,212,73,58,47,49,0,20,26,31
8600000US60040,60040,ZCTA5 60040,5227,117,773,315,729,438,3725,512,4632,316,604,315,598,396,3430,515,343,263,77,78,131,209,135,97,152,100,53,56,0,15,99,68,100,79,39,56,0,15,61,56,0,15,0,15,0,15,0,15
8600000US60041,60041,ZCTA5 60041,9080,570,794,383,651,327,7635,653,8617,544,769,379,576,309,7272,638,286,169,23,27,13,21,250,167,113,110,0,15,0,15,113,110,64,90,2,5,62,90,0,15,0,15,0,15,0,15,0,15
8600000US60042,60042,ZCTA5 60042,8393,298,839,415,394,173,7160,359,7606,280,650,341,384,172,6572,453,256,141,0,15,0,15,256,141,380,172,66,64,10,15,304,162,151,186,123,183,0,15,28,26,0,15,0,15,0,15,0,15
8600000US60043,60043,ZCTA5 60043,2648,151,48,34,41,39,2559,149,2429,157,48,34,41,39,2340,159,207,122,0,11,0,11,207,122,0,11,0,11,0,11,0,11,8,9,0,11,0,11,8,9,4,7,0,11,0,11,4,7
8600000US60044,60044,ZCTA5 60044,9529,270,463,150,152,70,8914,296,8310,365,396,143,130,72,7784,357,637,193,48,50,10,16,579,207,312,125,9,15,12,18,291,121,206,105,0,15,0,15,206,105,64,52,10,16,0,15,54,50
8600000US60045,60045,ZCTA5 60045,19286,390,987,349,361,163,17938,468,17392,496,822,275,330,157,16240,586,728,193,13,20,0,20,715,196,499,264,106,203,0,20,393,173,539,221,46,53,31,37,462,211,128,119,0,20,0,20,128,119
8600000US60046,60046,ZCTA5 60046,34455,576,1573,341,1136,322,31746,595,31232,697,1077,271,949,278,29206,705,1790,440,379,195,156,114,1255,363,543,198,80,58,31,48,432,170,805,346,29,31,0,23,776,342,85,61,8,14,0,23,77,59
8600000US60047,60047,ZCTA5 60047,41323,599,1452,414,1567,592,38304,940,38878,643,1314,389,1547,589,36017,1002,916,274,35,34,7,11,874,270,1007,276,14,22,13,19,980,277,427,179,79,99,0,23,348,158,95,71,10,15,0,23,85,69
8600000US60048,60048,ZCTA5 60048,28415,473,1150,346,475,158,26790,588,25740,535,909,341,422,157,24409,578,1926,446,165,87,47,47,1714,430,302,113,43,33,6,10,253,104,370,167,33,30,0,20,337,163,77,57,0,20,0,20,77,57
8600000US60050,60050,ZCTA5 60050,31286,481,2469,563,2113,552,26704,793,27860,903,2083,566,1856,552,23921,991,2234,693,320,176,158,130,1756,604,546,189,17,23,60,77,469,162,636,221,49,49,39,41,548,219,10,16,0,23,0,23,10,16
8600000US60051,60051,ZCTA5 60051,24349,655,2082,525,1195,473,21072,869,21193,763,1333,419,778,306,19082,897,1630,438,365,240,158,222,1107,331,1094,425,312,239,155,164,627,237,397,175,72,71,104,108,221,92,35,56,0,20,0,20,35,56
8600000US60053,60053,ZCTA5 60053,23122,147,2056,601,1146,353,19920,612,21623,445,1990,598,947,310,18686,673,1149,402,28,25,145,192,976,331,65,60,8,13,32,50,25,30,193,90,28,45,22,34,143,83,92,99,2,4,0,20,90,101
8600000US60056,60056,ZCTA5 60056,54836,483,2849,644,4066,906,47921,999,48832,1089,2228,563,3265,756,43339,1198,4347,904,501,251,645,447,3201,782,520,217,31,34,17,28,472,215,662,267,30,34,85,78,547,257,475,227,59,77,54,63,362,200
8600000US60060,60060,ZCTA5 60060,37372,845,2960,669,2733,690,31679,1055,32945,919,2139,629,2423,641,28383,1032,2758,635,595,350,160,134,2003,540,740,279,116,157,43,51,581,229,487,285,18,20,0,23,469,285,442,209,92,94,107,109,243,155
8600000US60061,60061,ZCTA5 60061,25961,215,1022,312,2185,845,22754,879,22804,688,808,273,1886,810,20110,826,2114,629,169,136,255,242,1690,571,495,250,9,13,32,48,454,216,231,97,36,37,12,19,183,81,317,243,0,20,0,20,317,243
8600000US60062,60062,ZCTA5 60062,39283,592,1581,405,1243,340,36459,738,35532,858,1244,352,1095,321,33193,947,2017,613,105,114,16,21,1896,575,627,331,123,152,21,32,483,287,619,177,33,33,21,22,565,163,488,221,76,90,90,117,322,176
8600000US60064,60064,ZCTA5 60064,15170,441,4643,715,2526,599,8001,745,12958,594,3640,672,2315,581,7003,694,1623,373,636,233,174,151,813,272,186,117,77,60,22,23,87,96,151,81,46,34,15,18,90,67,252,221,244,219,0,17,8,12
8600000US60067,60067,ZCTA5 60067,37231,1020,2020,542,1327,509,33884,1150,33281,1071,1668,496,1073,481,30540,1103,2420,544,265,191,181,123,1974,414,852,314,15,22,36,47,801,307,394,170,29,50,37,45,328,143,284,273,43,57,0,23,241,271
8600000US60068,60068,ZCTA5 60068,36922,323,1617,416,1325,331,33980,651,34733,598,1443,380,1313,331,31977,792,1560,325,157,116,0,23,1403,332,296,136,1,3,12,16,283,137,319,160,9,14,0,23,310,155,14,16,7,12,0,23,7,12
8600000US60069,60069,ZCTA5 60069,8378,389,377,205,163,149,7838,380,7836,399,373,201,139,144,7324,384,313,156,4,9,24,38,285,151,94,73,0,15,0,15,94,73,73,51,0,15,0,15,73,51,62,78,0,15,0,15,62,78
8600000US60070,60070,ZCTA5 60070,15902,174,1724,708,1771,633,12407,684,13716,536,1223,532,1535,588,10958,668,1682,569,453,464,236,246,993,373,84,71,0,17,0,17,84,71,133,119,0,17,0,17,133,119,287,163,48,56,0,17,239,156
8600000US60071,60071,ZCTA5 60071,3517,185,330,142,332,129,2855,235,3206,206,299,127,274,128,2633,242,166,106,22,27,42,42,102,91,68,39,9,14,0,11,59,38,77,57,0,11,16,18,61,56,0,11,0,11,0,11,0,11
8600000US60072,60072,ZCTA5 60072,907,197,164,158,34,30,709,117,844,188,136,147,34,30,674,113,61,53,28,45,0,11,33,26,0,11,0,11,0,11,0,11,2,4,0,11,0,11,2,4,0,11,0,11,0,11,0,11
8600000US60073,60073,ZCTA5 60073,59920,719,7261,979,7024,1420,45635,1545,53174,1465,6052,913,5783,1090,41339,1755,4749,1142,977,361,1156,907,2616,572,1316,610,135,81,74,69,1107,601,523,223,44,33,0,26,479,218,158,128,53,87,11,22,94,93
8600000US60074,60074,ZCTA5 60074,38792,1012,6026,1147,3249,748,29517,1196,32661,1189,4782,1089,2788,731,25091,1196,4253,850,876,407,450,253,2927,710,1153,424,266,278,11,18,876,319,552,270,35,44,0,23,517,272,173,113,67,82,0,23,106,81
8600000US60076,60076,ZCTA5 60076,31852,883,3158,770,2834,748,25860,1231,29390,848,2863,739,2624,699,23903,1279,1885,411,189,106,145,121,1551,351,157,101,2,4,8,13,147,100,240,131,16,19,57,82,167,102,180,113,88,85,0,23,92,68
8600000US60077,60077,ZCTA5 60077,27495,879,3893,897,3133,784,20469,1050,24975,873,3462,888,2814,801,18699,1041,1843,539,312,245,292,257,1239,383,197,125,17,28,17,28,163,118,110,94,1,9,10,14,99,93,370,242,101,106,0,20,269,225
8600000US60081,60081,ZCTA5 60081,9769,379,685,281,446,210,8638,389,8588,751,397,171,406,202,7785,738,438,292,203,198,20,24,215,198,127,94,16,25,0,15,111,82,598,673,51,51,20,31,527,665,18,30,18,30,0,15,0,15
8600000US60083,60083,ZCTA5 60083,10444,582,197,126,357,248,9890,616,9482,505,185,124,306,233,8991,533,515,292,0,17,0,17,515,292,208,186,12,19,0,17,196,185,239,179,0,17,51,81,188,160,0,17,0,17,0,17,0,17
8600000US60084,60084,ZCTA5 60084,15476,563,1096,396,1477,509,12903,862,13336,771,827,338,942,378,11567,852,1313,558,158,149,534,489,621,286,451,200,52,47,0,17,399,185,257,144,15,23,1,4,241,148,119,78,44,49,0,17,75,59
8600000US60085,60085,ZCTA5 60085,68411,1136,16569,1192,11552,1433,40290,1602,55049,1505,11964,1134,9159,1404,33926,1575,9904,1226,3475,713,1897,535,4532,759,1126,343,503,260,26,32,597,268,1580,510,514,318,291,197,775,299,752,229,113,62,179,100,460,207
8600000US60087,60087,ZCTA5 60087,25927,1208,3745,803,2188,614,19994,1355,21939,1207,2614,629,1665,526,17660,1249,2996,849,766,405,459,260,1771,678,212,182,21,31,0,20,191,182,734,337,321,251,64,78,349,238,46,37,23,25,0,20,23,30
8600000US60088,60088,ZCTA5 60088,3331,348,271,143,247,147,2813,343,1987,361,117,137,153,112,1717,342,418,226,56,60,10,16,352,211,26,26,16,23,0,17,10,13,764,266,50,73,84,77,630,254,136,100,32,33,0,17,104,94
8600000US60089,60089,ZCTA5 60089,41036,164,1762,409,1392,382,37882,628,36599,637,1324,363,1026,350,34249,781,1758,366,126,82,272,165,1360,302,1062,272,52,36,94,101,916,253,1070,403,91,90,0,23,979,391,547,212,169,127,0,23,378,150
8600000US60090,60090,ZCTA5 60090,36869,240,5006,948,3991,806,27872,1138,31928,897,4047,836,3491,791,24390,1110,2658,597,478,310,374,256,1806,511,725,267,97,61,74,90,554,228,1326,478,374,243,36,42,916,411,232,130,10,13,16,24,206,134
8600000US60091,60091,ZCTA5 60091,26975,200,765,242,563,199,25647,332,24498,572,632,217,504,198,23362,587,1637,487,82,72,22,26,1533,475,98,54,8,13,0,20,90,53,533,179,40,60,5,9,488,172,209,123,3,6,32,49,174,112
8600000US60093,60093,ZCTA5 60093,19202,512,476,176,679,401,18047,479,17234,564,425,172,650,402,16159,548,1085,322,23,36,22,25,1040,312,313,263,0,17,0,17,313,263,465,175,17,20,7,11,441,171,105,94,11,15,0,17,94,92
8600000US60096,60096,ZCTA5 60096,6816,60,489,193,442,271,5885,312,5766,251,257,137,330,265,5179,339,734,230,203,128,112,84,419,184,45,42,0,15,0,15,45,42,263,136,29,47,0,15,234,127,8,12,0,15,0,15,8,12
8600000US60097,60097,ZCTA5 60097,10391,553,988,377,804,404,8599,574,9279,707,821,315,697,376,7761,711,655,320,166,221,74,112,415,214,263,248,1,2,33,51,229,238,194,124,0,17,0,17,194,124,0,17,0,17,0,17,0,17
8600000US60098,60098,ZCTA5 60098,31210,874,3993,752,2589,720,24628,1215,27414,985,2887,710,2220,708,22307,1239,2886,489,834,365,306,148,1746,387,416,132,65,55,17,18,334,122,451,218,183,182,46,63,222,113,43,48,24,28,0,23,19,31
8600000US60099,60099,ZCTA5 60099,30379,561,5028,825,3091,682,22260,929,26066,801,3936,762,2177,566,19953,958,3302,604,761,277,783,311,1758,549,357,151,90,81,94,92,173,94,536,270,193,197,5,10,338,182,118,90,48,79,32,44,38,37
8600000US60101,60101,ZCTA5 60101,39059,650,5765,939,4098,1057,29196,1240,32692,1293,4203,810,3066,749,25423,1141,4328,1010,1100,638,549,451,2679,739,1237,711,192,191,483,670,562,235,572,383,175,175,0,23,397,347,230,157,95,100,0,23,135,112
8600000US60102,60102,ZCTA5 60102,32543,510,1179,427,917,297,30447,681,30255,682,821,378,871,296,28563,802,589,248,98,79,12,21,479,226,1257,369,253,174,34,41,970,309,357,246,7,12,0,23,350,245,85,70,0,23,0,23,85,70
8600000US60103,60103,ZCTA5 60103,41928,342,1734,445,814,262,39380,515,38232,970,1557,465,717,231,35958,1019,1945,907,134,112,61,104,1750,888,1155,394,23,24,15,16,1117,391,497,262,0,23,21,34,476,261,99,68,20,33,0,23,79,62
8600000US60104,60104,ZCTA5 60104,18678,200,2394,613,2123,696,14161,757,17113,498,2015,528,1851,634,13247,760,1195,420,175,151,250,231,770,327,270,252,191,245,22,35,57,38,93,58,6,11,0,17,87,57,7,12,7,12,0,17,0,17
8600000US60106,60106,ZCTA5 60106,19800,341,2596,647,1750,516,15454,813,17189,713,1936,656,1614,497,13639,888,1542,509,448,316,98,70,996,338,877,314,171,129,38,67,668,307,56,43,29,32,0,20,27,30,136,90,12,18,0,20,124,89
8600000US60107,60107,ZCTA5 60107,40301,610,1905,503,3079,650,35317,999,36429,1082,1390,309,2417,620,32622,1240,2298,655,406,300,341,251,1551,569,1111,388,9,13,273,179,829,348,304,162,87,109,11,19,206,116,159,98,13,21,37,42,109,94
8600000US60108,60108,ZCTA5 60108,22430,334,1232,355,1153,368,20045,564,19591,459,1055,345,882,298,17654,553,1752,383,103,58,207,220,1442,384,613,208,55,43,64,57,494,184,397,188,12,18,0,20,385,185,77,72,7,11,0,20,70,71
8600000US60109,60109,ZCTA5 60109,579,132,58,65,14,16,507,123,471,121,5,9,9,13,457,122,91,74,53,64,5,9,33,35,17,18,0,11,0,11,17,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60110,60110,ZCTA5 60110,38555,430,6309,1098,4831,1199,27415,1360,34167,849,5045,1029,4045,1047,25077,1440,2226,547,688,365,434,330,1104,379,1857,647,535,419,288,253,1034,408,247,148,16,24,52,84,179,100,58,49,25,40,12,19,21,22
8600000US60111,60111,ZCTA5 60111,296,135,25,28,0,11,271,134,296,135,25,28,0,11,271,134,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60112,60112,ZCTA5 60112,4476,258,564,378,280,174,3632,406,3819,350,505,373,177,144,3137,420,452,230,15,26,103,100,334,177,113,79,44,60,0,11,69,52,57,62,0,11,0,11,57,62,35,53,0,11,0,11,35,53
8600000US60113,60113,ZCTA5 60113,330,87,29,27,66,58,235,65,290,81,11,11,60,59,219,59,17,19,0,11,4,5,13,15,20,26,18,25,2,4,0,11,3,4,0,11,0,11,3,4,0,11,0,11,0,11,0,11
8600000US60115,60115,ZCTA5 60115,39972,983,12282,1302,4266,807,23424,1313,27600,1257,5268,982,2829,665,19503,1213,7790,1030,4432,844,894,347,2464,651,3449,639,2090,552,423,222,936,319,783,278,279,182,101,60,403,204,350,171,213,105,19,33,118,138
8600000US60118,60118,ZCTA5 60118,15370,504,1026,394,495,179,13849,610,13104,704,506,223,385,161,12213,685,818,378,457,356,47,51,314,152,1244,387,37,57,41,51,1166,373,199,137,21,25,22,34,156,123,5,7,5,7,0,17,0,17
8600000US60119,60119,ZCTA5 60119,9729,644,475,278,203,198,9051,583,9156,635,446,286,203,198,8507,586,279,246,0,15,0,15,279,246,207,154,4,7,0,15,203,154,49,57,0,15,0,15,49,57,38,44,25,40,0,15,13,20
8600000US60120,60120,ZCTA5 60120,49311,1036,7673,1126,8187,1701,33451,1702,42448,1385,5739,863,7161,1638,29548,1837,3249,855,752,450,463,311,2034,610,2560,858,1045,667,378,249,1137,470,857,377,112,109,185,275,560,233,197,116,25,33,0,26,172,111
8600000US60123,60123,ZCTA5 60123,46672,1214,6553,987,4265,935,35854,1727,40268,1474,4254,686,3317,752,32697,1710,4256,996,1618,654,685,583,1953,623,1318,470,297,228,234,194,787,268,755,359,375,318,29,36,351,220,75,76,9,13,0,23,66,77
8600000US60124,60124,ZCTA5 60124,20537,1181,861,526,155,187,19521,1253,19701,1173,676,451,155,187,18870,1228,294,223,25,41,0,20,269,208,352,263,160,224,0,20,192,135,93,82,0,20,0,20,93,82,97,87,0,20,0,20,97,87
8600000US60126,60126,ZCTA5 60126,45623,439,1437,381,1472,361,42714,558,41500,692,1162,279,1366,366,38972,718,1707,352,126,133,22,24,1559,346,1561,363,19,20,40,32,1502,356,706,257,38,39,44,61,624,254,149,156,92,147,0,23,57,49
8600000US60129,60129,ZCTA5 60129,163,44,11,15,0,11,152,51,117,40,2,5,0,11,115,40,42,43,9,14,0,11,33,48,4,5,0,11,0,11,4,5,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60130,60130,ZCTA5 60130,13776,129,1382,409,791,324,11603,523,11091,506,888,271,504,247,9699,655,1994,460,324,229,147,109,1523,452,238,113,30,33,24,32,184,113,364,181,51,73,116,120,197,96,89,83,89,83,0,17,0,17
8600000US60131,60131,ZCTA5 60131,17863,225,1885,569,1671,490,14307,755,16857,399,1791,562,1489,455,13577,771,751,254,49,37,126,125,576,233,145,126,0,17,0,17,145,126,69,78,13,21,47,74,9,14,41,50,32,49,9,13,0,17
8600000US60133,60133,ZCTA5 60133,37972,205,4465,813,3499,731,30008,916,33269,990,3360,751,3047,681,26862,1157,3332,885,986,533,338,250,2008,633,987,314,119,102,77,99,791,294,315,313,0,23,37,54,278,301,69,47,0,23,0,23,69,47
8600000US60134,60134,ZCTA5 60134,29471,615,1124,313,943,396,27404,755,26418,998,857,295,720,375,24841,999,1459,434,240,206,98,136,1121,436,1213,525,10,22,90,123,1113,478,277,223,17,28,35,43,225,218,104,112,0,20,0,20,104,112
8600000US60135,60135,ZCTA5 60135,6705,461,367,205,834,343,5504,660,5675,651,320,192,591,310,4764,740,673,311,30,44,100,91,543,309,324,243,17,27,143,211,164,111,33,50,0,15,0,15,33,50,0,15,0,15,0,15,0,15
8600000US60136,60136,ZCTA5 60136,7197,163,0,15,255,301,6942,351,6595,537,0,15,96,168,6499,564,182,221,0,15,0,15,182,221,420,396,0,15,159,237,261,250,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15
8600000US60137,60137,ZCTA5 60137,37612,799,2289,630,1503,409,33820,959,33400,948,1698,452,1318,392,30384,1042,2229,560,283,299,134,146,1812,462,927,295,61,45,40,45,826,299,672,254,86,85,0,23,586,243,384,232,161,159,11,19,212,157
8600000US60139,60139,ZCTA5 60139,34331,328,4043,788,4654,897,25634,1134,28670,905,2905,581,3516,725,22249,975,3591,784,515,304,868,423,2208,673,849,193,90,65,29,46,730,200,944,385,372,331,227,209,345,140,277,226,161,216,14,22,102,67
8600000US60140,60140,ZCTA5 60140,14909,815,1174,852,979,831,12756,1256,13559,1328,1081,850,979,831,11499,1426,1154,944,79,103,0,17,1075,896,18,26,14,25,0,17,4,6,77,119,0,17,0,17,77,119,101,157,0,17,0,17,101,157
8600000US60141,60141,ZCTA5 60141,38,20,38,20,0,11,0,11,19,21,19,21,0,11,0,11,19,29,19,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
8600000US60142,60142,ZCTA5 60142,26913,803,660,327,591,394,25662,923,24750,1001,532,286,426,283,23792,1092,438,257,40,67,0,20,398,243,1512,618,88,130,165,187,1259,567,205,160,0,20,0,20,205,160,8,13,0,20,0,20,8,13
8600000US60143,60143,ZCTA5 60143,10176,397,608,252,463,219,9105,450,9118,417,533,236,456,219,8129,463,301,173,9,14,7,11,285,172,591,254,23,24,0,17,568,251,125,88,14,23,0,17,111,78,41,51,29,46,0,17,12,19
8600000US60144,60144,ZCTA5 60144,71,43,0,11,0,11,71,43,61,44,0,11,0,11,61,44,1,3,0,11,0,11,1,3,9,10,0,11,0,11,9,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
